id,timestamp,boot_time,time_since_boot_time,trigger,trigger_string
F104,1613499910.110313,1613488128.0,11782.110313892365,37,Experimenter_Screen_Displayed
F104,1613499921.83219,1613488128.0,11793.832190036774,38,Experimenter_Screen_Ended
F104,1613499921.8365598,1613488128.0,11793.836559772491,1,Instructions_Displayed
F104,1613499924.814883,1613488128.0,11796.814884185791,32,Page_Turn_Instructions
F104,1613499929.228905,1613488128.0,11801.228905916214,32,Page_Turn_Instructions
F104,1613499932.2197812,1613488128.0,11804.219781160355,32,Page_Turn_Instructions
F104,1613499936.501943,1613488128.0,11808.50194311142,32,Page_Turn_Instructions
F104,1613499952.172579,1613488128.0,11824.172579050064,33,Scanner_Start_Received
F104,1613499952.2922702,1613488128.0,11824.29228591919,5,Finger_Tapping_right_80
F104,1613499967.3248398,1613488128.0,11839.324839830399,10,Task_End
F104,1613499977.648866,1613488128.0,11849.64886713028,5,Finger_Tapping_right_80
F104,1613499992.673152,1613488128.0,11864.67315196991,10,Task_End
F104,1613500002.997946,1613488128.0,11874.997946023941,5,Finger_Tapping_right_80
F104,1613500018.011156,1613488128.0,11890.011157035828,10,Task_End
F104,1613500028.329935,1613488128.0,11900.329935073853,5,Finger_Tapping_right_80
F104,1613500043.345742,1613488128.0,11915.345743179321,10,Task_End
F104,1613500053.661103,1613488128.0,11925.661103010178,5,Finger_Tapping_right_80
F104,1613500068.680328,1613488128.0,11940.680328845978,10,Task_End
F104,1613500078.992527,1613488128.0,11950.992527961731,5,Finger_Tapping_right_80
F104,1613500094.032353,1613488128.0,11966.03235411644,10,Task_End
F104,1613500104.261965,1613488128.0,11976.261965036392,37,Experimenter_Screen_Displayed
F104,1613500113.537112,1613488128.0,11985.537111997604,38,Experimenter_Screen_Ended
F104,1613500113.540504,1613488128.0,11985.54050397873,1,Instructions_Displayed
F104,1613500114.852458,1613488128.0,11986.852458953857,32,Page_Turn_Instructions
F104,1613500118.4135292,1613488128.0,11990.413530111313,32,Page_Turn_Instructions
F104,1613500122.3345091,1613488128.0,11994.334510087967,32,Page_Turn_Instructions
F104,1613500124.359618,1613488128.0,11996.359619140625,32,Page_Turn_Instructions
F104,1613500139.1992278,1613488128.0,12011.199229001999,33,Scanner_Start_Received
F104,1613500139.1994722,1613488128.0,12011.199472904205,16,Stroop_Block_Start
F104,1613500139.2586648,1613488128.0,12011.258666038513,18,Stroop_Stim_Displayed_Congruent
