subject_id,timestamp,block_num,hand_condition,bpm,event
F103,1613429636.650319,0,right,80,start
F103,1613429637.323672,0,right,80,tap_prompted
F103,1613429637.426982,0,right,80,tap_missed
F103,1613429638.073406,0,right,80,tap_prompted
F103,1613429638.173677,0,right,80,tap_missed
F103,1613429638.80958,0,right,80,tap_prompted
F103,1613429638.909185,0,right,80,tap_registered
F103,1613429639.556683,0,right,80,tap_prompted
F103,1613429639.6582668,0,right,80,tap_missed
F103,1613429640.3094158,0,right,80,tap_prompted
F103,1613429640.351233,0,right,80,tap_registered
F103,1613429641.0556312,0,right,80,tap_prompted
F103,1613429641.063283,0,right,80,tap_registered
F103,1613429641.810773,0,right,80,tap_prompted
F103,1613429641.911055,0,right,80,tap_missed
F103,1613429642.560226,0,right,80,tap_prompted
F103,1613429642.660474,0,right,80,tap_missed
F103,1613429643.305556,0,right,80,tap_prompted
F103,1613429643.362207,0,right,80,tap_registered
F103,1613429644.062887,0,right,80,tap_prompted
F103,1613429644.163111,0,right,80,tap_missed
F103,1613429644.812822,0,right,80,tap_prompted
F103,1613429644.911083,0,right,80,tap_registered
F103,1613429645.563227,0,right,80,tap_prompted
F103,1613429645.6635158,0,right,80,tap_missed
F103,1613429646.314189,0,right,80,tap_prompted
F103,1613429646.414453,0,right,80,tap_missed
F103,1613429647.064239,0,right,80,tap_prompted
F103,1613429647.164483,0,right,80,tap_missed
F103,1613429647.806175,0,right,80,tap_prompted
F103,1613429647.825124,0,right,80,tap_registered
F103,1613429648.5666292,0,right,80,tap_prompted
F103,1613429648.602297,0,right,80,tap_registered
F103,1613429649.305602,0,right,80,tap_prompted
F103,1613429649.3623219,0,right,80,tap_registered
F103,1613429650.0666099,0,right,80,tap_prompted
F103,1613429650.16688,0,right,80,tap_missed
F103,1613429650.817409,0,right,80,tap_prompted
F103,1613429650.917736,0,right,80,tap_missed
F103,1613429651.567113,0,right,80,tap_prompted
F103,1613429651.667391,0,right,80,tap_missed
F103,1613429651.672077,0,right,80,end
F103,1613429661.99219,1,right,80,start
F103,1613429662.655298,1,right,80,tap_prompted
F103,1613429662.755716,1,right,80,tap_missed
F103,1613429663.404446,1,right,80,tap_prompted
F103,1613429663.504725,1,right,80,tap_missed
F103,1613429664.154329,1,right,80,tap_prompted
F103,1613429664.2322009,1,right,80,tap_registered
F103,1613429664.904661,1,right,80,tap_prompted
F103,1613429664.9804,1,right,80,tap_registered
F103,1613429665.654521,1,right,80,tap_prompted
F103,1613429665.717555,1,right,80,tap_registered
F103,1613429666.4041312,1,right,80,tap_prompted
F103,1613429666.504402,1,right,80,tap_missed
F103,1613429667.154117,1,right,80,tap_prompted
F103,1613429667.194321,1,right,80,tap_registered
F103,1613429667.904961,1,right,80,tap_prompted
F103,1613429668.01877,1,right,80,tap_missed
F103,1613429668.653974,1,right,80,tap_prompted
F103,1613429668.754573,1,right,80,tap_missed
F103,1613429669.4045959,1,right,80,tap_prompted
