subject_id,timestamp,block_num,hand_condition,bpm,event
5678,1613077964.3514092,0,right,80,start
5678,1613077965.0196216,0,right,80,tap_prompted
5678,1613077965.1193793,0,right,80,tap_missed
5678,1613077965.769616,0,right,80,tap_prompted
5678,1613077965.8693738,0,right,80,tap_missed
5678,1613077966.5196297,0,right,80,tap_prompted
5678,1613077966.619378,0,right,80,tap_missed
5678,1613077967.2696056,0,right,80,tap_prompted
5678,1613077967.369339,0,right,80,tap_missed
5678,1613077968.0196009,0,right,80,tap_prompted
5678,1613077968.1213522,0,right,80,tap_missed
5678,1613077968.7695947,0,right,80,tap_prompted
5678,1613077968.869329,0,right,80,tap_missed
5678,1613077969.5195894,0,right,80,tap_prompted
5678,1613077969.6193526,0,right,80,tap_missed
5678,1613077970.2695844,0,right,80,tap_prompted
5678,1613077970.3693464,0,right,80,tap_missed
5678,1613077971.0195787,0,right,80,tap_prompted
5678,1613077971.119312,0,right,80,tap_missed
5678,1613077971.7695742,0,right,80,tap_prompted
5678,1613077971.8703334,0,right,80,tap_missed
5678,1613077972.519568,0,right,80,tap_prompted
5678,1613077972.6202996,0,right,80,tap_missed
5678,1613077973.2695625,0,right,80,tap_prompted
5678,1613077973.3703036,0,right,80,tap_missed
5678,1613077974.0195572,0,right,80,tap_prompted
5678,1613077974.1203182,0,right,80,tap_missed
5678,1613077974.7695525,0,right,80,tap_prompted
5678,1613077974.870311,0,right,80,tap_missed
5678,1613077975.5195475,0,right,80,tap_prompted
5678,1613077975.6202772,0,right,80,tap_missed
5678,1613077976.2695413,0,right,80,tap_prompted
5678,1613077976.370272,0,right,80,tap_missed
5678,1613077977.019564,0,right,80,tap_prompted
5678,1613077977.1202967,0,right,80,tap_missed
5678,1613077977.7695303,0,right,80,tap_prompted
5678,1613077977.870298,0,right,80,tap_missed
5678,1613077978.519525,0,right,80,tap_prompted
5678,1613077978.620286,0,right,80,tap_missed
5678,1613077979.2695196,0,right,80,tap_prompted
5678,1613077979.3702743,0,right,80,tap_missed
5678,1613077979.387206,0,right,80,end
