subject_id,timestamp,block_num,hand_condition,bpm,event
101,1613073519.5073242,0,right,80,start
101,1613073520.1815448,0,right,80,tap_prompted
101,1613073520.2812855,0,right,80,tap_missed
101,1613073520.9165545,0,right,80,tap_prompted
101,1613073521.0172853,0,right,80,tap_missed
101,1613073521.6645563,0,right,80,tap_prompted
101,1613073521.7652862,0,right,80,tap_missed
101,1613073522.416568,0,right,80,tap_prompted
101,1613073522.5172746,0,right,80,tap_missed
101,1613073523.167537,0,right,80,tap_prompted
101,1613073523.2692924,0,right,80,tap_missed
101,1613073523.9145384,0,right,80,tap_prompted
101,1613073524.01527,0,right,80,tap_missed
101,1613073524.6645331,0,right,80,tap_prompted
101,1613073524.765265,0,right,80,tap_missed
101,1613073525.4165225,0,right,80,tap_prompted
101,1613073525.5172822,0,right,80,tap_missed
101,1613073526.1645231,0,right,80,tap_prompted
101,1613073526.2652533,0,right,80,tap_missed
101,1613073526.9145174,0,right,80,tap_prompted
101,1613073527.0152478,0,right,80,tap_missed
101,1613073527.6675036,0,right,80,tap_prompted
101,1613073527.7672617,0,right,80,tap_missed
101,1613073528.4145062,0,right,80,tap_prompted
101,1613073528.515265,0,right,80,tap_missed
101,1613073529.1655304,0,right,80,tap_prompted
101,1613073529.2652318,0,right,80,tap_missed
101,1613073529.915493,0,right,80,tap_prompted
101,1613073530.0152264,0,right,80,tap_missed
101,1613073530.6674824,0,right,80,tap_prompted
101,1613073530.767244,0,right,80,tap_missed
101,1613073531.4185035,0,right,80,tap_prompted
101,1613073531.5182087,0,right,80,tap_missed
101,1613073532.165478,0,right,80,tap_prompted
101,1613073532.2652383,0,right,80,tap_missed
101,1613073532.9174666,0,right,80,tap_prompted
101,1613073533.0172234,0,right,80,tap_missed
101,1613073533.665466,0,right,80,tap_prompted
101,1613073533.7661974,0,right,80,tap_missed
101,1613073534.4154606,0,right,80,tap_prompted
101,1613073534.5162199,0,right,80,tap_missed
101,1613073534.5331514,0,right,80,end
101,1613073544.8575406,1,right,80,start
101,1613073545.5187721,1,right,80,tap_prompted
101,1613073545.6195035,1,right,80,tap_missed
101,1613073546.2657757,1,right,80,tap_prompted
101,1613073546.3665066,1,right,80,tap_missed
101,1613073547.01577,1,right,80,tap_prompted
101,1613073547.116501,1,right,80,tap_missed
101,1613073547.7657948,1,right,80,tap_prompted
101,1613073547.8665192,1,right,80,tap_missed
101,1613073548.518756,1,right,80,tap_prompted
101,1613073548.6185136,1,right,80,tap_missed
101,1613073549.2687457,1,right,80,tap_prompted
101,1613073549.3685033,1,right,80,tap_missed
101,1613073550.0187707,1,right,80,tap_prompted
101,1613073550.1194973,1,right,80,tap_missed
101,1613073550.7667406,1,right,80,tap_prompted
101,1613073550.866502,1,right,80,tap_missed
101,1613073551.5167356,1,right,80,tap_prompted
101,1613073551.616468,1,right,80,tap_missed
101,1613073552.268725,1,right,80,tap_prompted
101,1613073552.368486,1,right,80,tap_missed
101,1613073553.0167494,1,right,80,tap_prompted
101,1613073553.1164577,1,right,80,tap_missed
101,1613073553.7667186,1,right,80,tap_prompted
101,1613073553.86648,1,right,80,tap_missed
101,1613073554.5167136,1,right,80,tap_prompted
101,1613073554.6174452,1,right,80,tap_missed
101,1613073555.266709,1,right,80,tap_prompted
101,1613073555.36646,1,right,80,tap_missed
101,1613073556.0186977,1,right,80,tap_prompted
101,1613073556.1194594,1,right,80,tap_missed
101,1613073556.7666981,1,right,80,tap_prompted
101,1613073556.867428,1,right,80,tap_missed
101,1613073557.5166917,1,right,80,tap_prompted
101,1613073557.6174517,1,right,80,tap_missed
101,1613073558.2696786,1,right,80,tap_prompted
101,1613073558.3704417,1,right,80,tap_missed
101,1613073559.0167112,1,right,80,tap_prompted
101,1613073559.1174362,1,right,80,tap_missed
101,1613073559.7667003,1,right,80,tap_prompted
101,1613073559.8674355,1,right,80,tap_missed
101,1613073559.8843617,1,right,80,end
101,1613073570.2087557,2,right,80,start
101,1613073570.8679936,2,right,80,tap_prompted
101,1613073570.9677527,2,right,80,tap_missed
101,1613073571.6180184,2,right,80,tap_prompted
101,1613073571.7177448,2,right,80,tap_missed
101,1613073572.3680065,2,right,80,tap_prompted
101,1613073572.467716,2,right,80,tap_missed
101,1613073573.1200025,2,right,80,tap_prompted
101,1613073573.2207255,2,right,80,tap_missed
101,1613073573.8679712,2,right,80,tap_prompted
101,1613073573.9677045,2,right,80,tap_missed
101,1613073574.617967,2,right,80,tap_prompted
101,1613073574.7177274,2,right,80,tap_missed
101,1613073575.367989,2,right,80,tap_prompted
101,1613073575.4676948,2,right,80,tap_missed
101,1613073576.1179562,2,right,80,tap_prompted
101,1613073576.218714,2,right,80,tap_missed
101,1613073576.8699453,2,right,80,tap_prompted
101,1613073576.9706752,2,right,80,tap_missed
101,1613073577.6179445,2,right,80,tap_prompted
101,1613073577.7187088,2,right,80,tap_missed
101,1613073578.367967,2,right,80,tap_prompted
101,1613073578.4686697,2,right,80,tap_missed
101,1613073579.1179628,2,right,80,tap_prompted
101,1613073579.2186937,2,right,80,tap_missed
