subject_id,timestamp,block_num,hand_condition,bpm,event
F108,1614123511.16941,0,right,80,start
F108,1614123511.847272,0,right,80,tap_prompted
F108,1614123511.947604,0,right,80,tap_missed
F108,1614123512.57864,0,right,80,tap_prompted
F108,1614123512.6603642,0,right,80,tap_registered
F108,1614123513.3291378,0,right,80,tap_prompted
F108,1614123513.429472,0,right,80,tap_missed
F108,1614123514.079575,0,right,80,tap_prompted
F108,1614123514.1882188,0,right,80,tap_missed
F108,1614123514.829762,0,right,80,tap_prompted
F108,1614123514.930088,0,right,80,tap_missed
F108,1614123515.58068,0,right,80,tap_prompted
F108,1614123515.6809442,0,right,80,tap_missed
F108,1614123516.3305988,0,right,80,tap_prompted
F108,1614123516.3544471,0,right,80,tap_registered
F108,1614123517.08059,0,right,80,tap_prompted
F108,1614123517.10143,0,right,80,tap_registered
F108,1614123517.830223,0,right,80,tap_prompted
F108,1614123517.885463,0,right,80,tap_registered
F108,1614123518.5804741,0,right,80,tap_prompted
F108,1614123518.659426,0,right,80,tap_registered
F108,1614123519.330276,0,right,80,tap_prompted
F108,1614123519.4305549,0,right,80,tap_missed
F108,1614123520.080309,0,right,80,tap_prompted
F108,1614123520.180445,0,right,80,tap_registered
F108,1614123520.830592,0,right,80,tap_prompted
F108,1614123520.9204102,0,right,80,tap_registered
F108,1614123521.580529,0,right,80,tap_prompted
F108,1614123521.66533,0,right,80,tap_registered
F108,1614123522.3309681,0,right,80,tap_prompted
F108,1614123522.364518,0,right,80,tap_registered
F108,1614123523.080534,0,right,80,tap_prompted
F108,1614123523.127502,0,right,80,tap_registered
F108,1614123523.830146,0,right,80,tap_prompted
F108,1614123523.930445,0,right,80,tap_missed
F108,1614123524.580655,0,right,80,tap_prompted
F108,1614123524.680879,0,right,80,tap_missed
F108,1614123525.3302999,0,right,80,tap_prompted
F108,1614123525.3683572,0,right,80,tap_registered
F108,1614123526.08027,0,right,80,tap_prompted
F108,1614123526.147467,0,right,80,tap_registered
F108,1614123526.190134,0,right,80,end
F108,1614123536.5044281,1,right,80,start
F108,1614123537.163819,1,right,80,tap_prompted
F108,1614123537.264161,1,right,80,tap_missed
F108,1614123537.9124548,1,right,80,tap_prompted
F108,1614123538.012748,1,right,80,tap_missed
F108,1614123538.662327,1,right,80,tap_prompted
F108,1614123538.7625978,1,right,80,tap_missed
F108,1614123539.4123049,1,right,80,tap_prompted
F108,1614123539.443645,1,right,80,tap_registered
F108,1614123540.162539,1,right,80,tap_prompted
F108,1614123540.262787,1,right,80,tap_missed
F108,1614123540.9131,1,right,80,tap_prompted
F108,1614123540.972783,1,right,80,tap_registered
F108,1614123541.663438,1,right,80,tap_prompted
F108,1614123541.674696,1,right,80,tap_registered
F108,1614123542.412135,1,right,80,tap_prompted
F108,1614123542.43551,1,right,80,tap_registered
F108,1614123543.16196,1,right,80,tap_prompted
F108,1614123543.173701,1,right,80,tap_registered
F108,1614123543.91215,1,right,80,tap_prompted
F108,1614123544.021237,1,right,80,tap_missed
F108,1614123544.6621718,1,right,80,tap_prompted
F108,1614123544.6955981,1,right,80,tap_registered
F108,1614123545.412102,1,right,80,tap_prompted
F108,1614123545.512437,1,right,80,tap_missed
F108,1614123546.170208,1,right,80,tap_prompted
F108,1614123546.270444,1,right,80,tap_missed
F108,1614123546.911975,1,right,80,tap_prompted
F108,1614123546.965454,1,right,80,tap_registered
F108,1614123547.662449,1,right,80,tap_prompted
F108,1614123547.7626991,1,right,80,tap_missed
F108,1614123548.420894,1,right,80,tap_prompted
F108,1614123548.521151,1,right,80,tap_missed
F108,1614123549.161942,1,right,80,tap_prompted
F108,1614123549.262259,1,right,80,tap_missed
F108,1614123549.9116092,1,right,80,tap_prompted
F108,1614123550.0118232,1,right,80,tap_missed
F108,1614123550.662411,1,right,80,tap_prompted
F108,1614123550.66941,1,right,80,tap_registered
F108,1614123551.412255,1,right,80,tap_prompted
F108,1614123551.512479,1,right,80,tap_missed
F108,1614123551.524291,1,right,80,end
F108,1614123561.8366022,2,right,80,start
F108,1614123562.494882,2,right,80,tap_prompted
F108,1614123562.5951989,2,right,80,tap_missed
F108,1614123563.245214,2,right,80,tap_prompted
F108,1614123563.2736561,2,right,80,tap_registered
F108,1614123563.994346,2,right,80,tap_prompted
F108,1614123564.094604,2,right,80,tap_missed
F108,1614123564.749202,2,right,80,tap_prompted
F108,1614123564.849568,2,right,80,tap_missed
F108,1614123565.494417,2,right,80,tap_prompted
F108,1614123565.503445,2,right,80,tap_registered
F108,1614123566.24415,2,right,80,tap_prompted
F108,1614123566.339395,2,right,80,tap_registered
F108,1614123566.994109,2,right,80,tap_prompted
F108,1614123567.067641,2,right,80,tap_registered
F108,1614123567.7446852,2,right,80,tap_prompted
F108,1614123567.8046021,2,right,80,tap_registered
F108,1614123568.4940832,2,right,80,tap_prompted
F108,1614123568.527565,2,right,80,tap_registered
F108,1614123569.2441,2,right,80,tap_prompted
F108,1614123569.255682,2,right,80,tap_registered
F108,1614123570.002739,2,right,80,tap_prompted
F108,1614123570.103013,2,right,80,tap_missed
F108,1614123570.744144,2,right,80,tap_prompted
F108,1614123570.774633,2,right,80,tap_registered
F108,1614123571.49345,2,right,80,tap_prompted
F108,1614123571.590585,2,right,80,tap_registered
F108,1614123572.2447748,2,right,80,tap_prompted
F108,1614123572.34506,2,right,80,tap_missed
F108,1614123572.994099,2,right,80,tap_prompted
F108,1614123573.036611,2,right,80,tap_registered
F108,1614123573.743348,2,right,80,tap_prompted
F108,1614123573.780633,2,right,80,tap_registered
F108,1614123574.4942322,2,right,80,tap_prompted
F108,1614123574.541899,2,right,80,tap_registered
F108,1614123575.243037,2,right,80,tap_prompted
F108,1614123575.274542,2,right,80,tap_registered
F108,1614123575.993272,2,right,80,tap_prompted
F108,1614123576.026607,2,right,80,tap_registered
F108,1614123576.743235,2,right,80,tap_prompted
F108,1614123576.843509,2,right,80,tap_missed
F108,1614123576.859612,2,right,80,end
F108,1614123587.1834009,3,right,80,start
F108,1614123587.842581,3,right,80,tap_prompted
F108,1614123587.94287,3,right,80,tap_missed
F108,1614123588.593065,3,right,80,tap_prompted
F108,1614123588.612687,3,right,80,tap_registered
F108,1614123589.3424551,3,right,80,tap_prompted
F108,1614123589.4426692,3,right,80,tap_missed
F108,1614123590.092525,3,right,80,tap_prompted
F108,1614123590.19275,3,right,80,tap_missed
F108,1614123590.842336,3,right,80,tap_prompted
F108,1614123590.942584,3,right,80,tap_missed
F108,1614123591.592785,3,right,80,tap_prompted
F108,1614123591.692987,3,right,80,tap_missed
F108,1614123592.3428018,3,right,80,tap_prompted
F108,1614123592.4430661,3,right,80,tap_missed
F108,1614123593.092768,3,right,80,tap_prompted
F108,1614123593.193024,3,right,80,tap_missed
F108,1614123593.842342,3,right,80,tap_prompted
F108,1614123593.942559,3,right,80,tap_missed
F108,1614123594.591717,3,right,80,tap_prompted
F108,1614123594.691971,3,right,80,tap_missed
F108,1614123595.3425028,3,right,80,tap_prompted
F108,1614123595.3626828,3,right,80,tap_registered
F108,1614123596.089857,3,right,80,tap_prompted
F108,1614123596.183545,3,right,80,tap_registered
F108,1614123596.8401458,3,right,80,tap_prompted
F108,1614123596.940421,3,right,80,tap_missed
