subject_id,timestamp,block_num,hand_condition,bpm,event
F106,1613612651.2337332,0,right,80,start
F106,1613612651.911722,0,right,80,tap_prompted
F106,1613612652.0120142,0,right,80,tap_missed
F106,1613612652.6459122,0,right,80,tap_prompted
F106,1613612652.74614,0,right,80,tap_missed
F106,1613612653.395746,0,right,80,tap_prompted
F106,1613612653.496038,0,right,80,tap_missed
F106,1613612654.146239,0,right,80,tap_prompted
F106,1613612654.227076,0,right,80,tap_registered
F106,1613612654.896197,0,right,80,tap_prompted
F106,1613612654.9964852,0,right,80,tap_missed
F106,1613612655.6450958,0,right,80,tap_prompted
F106,1613612655.745354,0,right,80,tap_missed
F106,1613612656.3951302,0,right,80,tap_prompted
F106,1613612656.495405,0,right,80,tap_missed
F106,1613612657.1455958,0,right,80,tap_prompted
F106,1613612657.210031,0,right,80,tap_registered
F106,1613612657.895008,0,right,80,tap_prompted
F106,1613612657.956055,0,right,80,tap_registered
F106,1613612658.64506,0,right,80,tap_prompted
F106,1613612658.70602,0,right,80,tap_registered
F106,1613612659.395902,0,right,80,tap_prompted
F106,1613612659.496212,0,right,80,tap_missed
F106,1613612660.144923,0,right,80,tap_prompted
F106,1613612660.211096,0,right,80,tap_registered
F106,1613612660.894892,0,right,80,tap_prompted
F106,1613612660.982989,0,right,80,tap_registered
F106,1613612661.645272,0,right,80,tap_prompted
F106,1613612661.745527,0,right,80,tap_missed
F106,1613612662.395037,0,right,80,tap_prompted
F106,1613612662.4361222,0,right,80,tap_registered
F106,1613612663.144605,0,right,80,tap_prompted
F106,1613612663.2448158,0,right,80,tap_missed
F106,1613612663.8952188,0,right,80,tap_prompted
F106,1613612663.946305,0,right,80,tap_registered
F106,1613612664.645068,0,right,80,tap_prompted
F106,1613612664.689204,0,right,80,tap_registered
F106,1613612665.39486,0,right,80,tap_prompted
F106,1613612665.398876,0,right,80,tap_registered
F106,1613612666.1446788,0,right,80,tap_prompted
F106,1613612666.167108,0,right,80,tap_registered
F106,1613612666.2623842,0,right,80,end
F106,1613612676.610541,1,right,80,start
F106,1613612677.262146,1,right,80,tap_prompted
F106,1613612677.362508,1,right,80,tap_missed
F106,1613612678.0112488,1,right,80,tap_prompted
F106,1613612678.111522,1,right,80,tap_missed
F106,1613612678.760478,1,right,80,tap_prompted
F106,1613612678.86071,1,right,80,tap_missed
F106,1613612679.510108,1,right,80,tap_prompted
F106,1613612679.606257,1,right,80,tap_registered
F106,1613612680.26019,1,right,80,tap_prompted
F106,1613612680.318292,1,right,80,tap_registered
F106,1613612681.010977,1,right,80,tap_prompted
F106,1613612681.1111848,1,right,80,tap_missed
F106,1613612681.760318,1,right,80,tap_prompted
F106,1613612681.860544,1,right,80,tap_missed
F106,1613612682.5183759,1,right,80,tap_prompted
F106,1613612682.6186152,1,right,80,tap_missed
F106,1613612683.26031,1,right,80,tap_prompted
F106,1613612683.36053,1,right,80,tap_missed
F106,1613612684.010208,1,right,80,tap_prompted
F106,1613612684.111187,1,right,80,tap_missed
F106,1613612684.7603211,1,right,80,tap_prompted
F106,1613612684.860558,1,right,80,tap_missed
F106,1613612685.510196,1,right,80,tap_prompted
F106,1613612685.61044,1,right,80,tap_missed
F106,1613612686.2693691,1,right,80,tap_prompted
F106,1613612686.369646,1,right,80,tap_missed
F106,1613612687.019615,1,right,80,tap_prompted
F106,1613612687.1200309,1,right,80,tap_missed
F106,1613612687.760803,1,right,80,tap_prompted
F106,1613612687.861006,1,right,80,tap_missed
F106,1613612688.5216682,1,right,80,tap_prompted
F106,1613612688.621883,1,right,80,tap_missed
F106,1613612689.271771,1,right,80,tap_prompted
F106,1613612689.372041,1,right,80,tap_missed
F106,1613612690.010293,1,right,80,tap_prompted
F106,1613612690.073143,1,right,80,tap_registered
