subject_id,timestamp,block_num,hand_condition,bpm,event
1111,1612141640.013726,0,left,120,start
1111,1612141640.4178321,0,left,120,tap_prompted
1111,1612141640.517766,0,left,120,tap_missed
1111,1612141640.9167757,0,left,120,tap_prompted
1111,1612141641.017769,0,left,120,tap_missed
1111,1612141641.4177685,0,left,120,tap_prompted
1111,1612141641.5177662,0,left,120,tap_missed
1111,1612141641.9177728,0,left,120,tap_prompted
1111,1612141642.0187662,0,left,120,tap_missed
1111,1612141642.4168346,0,left,120,tap_prompted
1111,1612141642.4897714,0,left,120,tap_registered
1111,1612141642.9168425,0,left,120,tap_prompted
1111,1612141643.01777,0,left,120,tap_missed
1111,1612141643.4168222,0,left,120,tap_prompted
1111,1612141643.5178018,0,left,120,tap_missed
1111,1612141643.9177747,0,left,120,tap_prompted
1111,1612141644.0188017,0,left,120,tap_missed
1111,1612141644.417793,0,left,120,tap_prompted
1111,1612141644.517766,0,left,120,tap_missed
1111,1612141644.9177842,0,left,120,tap_prompted
1111,1612141645.0177684,0,left,120,tap_missed
1111,1612141645.4167948,0,left,120,tap_prompted
1111,1612141645.5177696,0,left,120,tap_missed
1111,1612141645.9174888,0,left,120,tap_prompted
1111,1612141646.0185692,0,left,120,tap_missed
1111,1612141646.4175804,0,left,120,tap_prompted
1111,1612141646.5185685,0,left,120,tap_missed
1111,1612141646.9182906,0,left,120,tap_prompted
1111,1612141647.0182748,0,left,120,tap_missed
1111,1612141647.417091,0,left,120,tap_prompted
1111,1612141647.5180402,0,left,120,tap_missed
1111,1612141647.9170384,0,left,120,tap_prompted
1111,1612141648.018023,0,left,120,tap_missed
1111,1612141648.4170268,0,left,120,tap_prompted
1111,1612141648.517023,0,left,120,tap_missed
1111,1612141648.9170697,0,left,120,tap_prompted
1111,1612141649.0180383,0,left,120,tap_missed
1111,1612141649.417092,0,left,120,tap_prompted
1111,1612141649.5180583,0,left,120,tap_missed
1111,1612141649.917056,0,left,120,tap_prompted
1111,1612141650.017027,0,left,120,tap_missed
1111,1612141650.4171047,0,left,120,tap_prompted
1111,1612141650.517023,0,left,120,tap_missed
1111,1612141650.9171042,0,left,120,tap_prompted
1111,1612141651.0170286,0,left,120,tap_missed
1111,1612141651.417025,0,left,120,tap_prompted
1111,1612141651.517023,0,left,120,tap_missed
1111,1612141651.9170852,0,left,120,tap_prompted
1111,1612141652.0170584,0,left,120,tap_missed
1111,1612141652.4170384,0,left,120,tap_prompted
1111,1612141652.5170262,0,left,120,tap_missed
1111,1612141652.918036,0,left,120,tap_prompted
1111,1612141653.0180242,0,left,120,tap_missed
1111,1612141653.4180322,0,left,120,tap_prompted
1111,1612141653.518059,0,left,120,tap_missed
1111,1612141653.9170804,0,left,120,tap_prompted
1111,1612141654.0180275,0,left,120,tap_missed
1111,1612141654.4170332,0,left,120,tap_prompted
1111,1612141654.518023,0,left,120,tap_missed
1111,1612141654.917094,0,left,120,tap_prompted
1111,1612141655.017023,0,left,120,tap_missed
1111,1612141655.022028,0,left,120,end
