subject_id,timestamp,block_num,hand_condition,bpm,event
3456,1611964462.1000617,0,right,80,start
3456,1611964462.7644792,0,right,80,tap_prompted
3456,1611964462.8645718,0,right,80,tap_missed
3456,1611964463.5144846,0,right,80,tap_prompted
3456,1611964463.6145692,0,right,80,tap_missed
3456,1611964464.2644844,0,right,80,tap_prompted
3456,1611964464.364566,0,right,80,tap_missed
3456,1611964465.01449,0,right,80,tap_prompted
3456,1611964465.0699215,0,right,80,tap_registered
3456,1611964465.764476,0,right,80,tap_prompted
3456,1611964465.8589542,0,right,80,tap_registered
3456,1611964466.5144854,0,right,80,tap_prompted
3456,1611964466.6145606,0,right,80,tap_missed
