subject_id,timestamp,block_num,hand_condition,bpm,event
4567,1611964381.2610219,0,right,80,start
4567,1611964381.9141796,0,right,80,tap_prompted
4567,1611964382.014264,0,right,80,tap_missed
4567,1611964382.66416,0,right,80,tap_prompted
4567,1611964382.7642365,0,right,80,tap_missed
4567,1611964383.414195,0,right,80,tap_prompted
4567,1611964383.514258,0,right,80,tap_missed
4567,1611964384.164166,0,right,80,tap_prompted
4567,1611964384.2642462,0,right,80,tap_missed
4567,1611964384.9310706,0,right,80,tap_prompted
