subject_id,timestamp,block_num,trial_num,display_text,display_color,trial_type,response_accuracy,response_time
F108,1614123704.4861891,0,0,blue,blue,congruent,correct,975.99135100063
F108,1614123707.2531998,0,1,red,red,congruent,incorrect,751.3484159990185
F108,1614123709.970474,0,2,red,red,congruent,incorrect,701.362641999367
F108,1614123712.536725,0,3,blue,blue,congruent,correct,551.0232130000077
F108,1614123715.519493,0,4,yellow,yellow,congruent,incorrect,966.918922998957
F108,1614123718.469298,0,5,yellow,yellow,congruent,correct,933.5422509993805
F108,1614123721.286359,0,6,blue,blue,congruent,correct,801.3256920003187
F108,1614123723.810216,0,7,blue,blue,congruent,correct,501.009736000924
F108,1614123726.5690491,0,8,red,red,congruent,incorrect,750.447484999313
F108,1614123729.368726,0,9,red,red,congruent,correct,784.2527529992367
F108,1614123731.901553,0,10,red,red,congruent,correct,517.2526590013149
F108,1614123749.918567,1,0,red,yellow,incongruent,correct,945.1820430003863
F108,1614123752.598463,1,1,red,yellow,incongruent,correct,665.6938689993694
F108,1614123755.3338711,1,2,blue,blue,congruent,correct,717.4340630008373
F108,1614123758.09997,1,3,yellow,yellow,congruent,correct,750.4387640001369
F108,1614123760.983955,1,4,yellow,blue,incongruent,correct,868.3497050005826
F108,1614123763.6993978,1,5,red,red,congruent,correct,700.6476459991973
F108,1614123766.449239,1,6,yellow,blue,incongruent,correct,734.053332998883
F108,1614123769.182147,1,7,red,yellow,incongruent,correct,717.0886189996963
F108,1614123772.049299,1,8,blue,yellow,incongruent,correct,851.3574789994891
F108,1614123774.8154979,1,9,red,blue,incongruent,correct,750.8461020006507
F108,1614123777.5171819,1,10,blue,yellow,incongruent,correct,685.9841410005174
F108,1614123795.247405,2,0,blue,blue,congruent,correct,657.3936709992267
F108,1614123797.930913,2,1,red,yellow,incongruent,correct,667.7066399988689
F108,1614123800.564251,2,2,blue,red,incongruent,correct,617.9365730004065
F108,1614123803.196678,2,3,blue,blue,congruent,correct,618.189587001325
F108,1614123805.930274,2,4,yellow,blue,incongruent,correct,717.7093570007855
F108,1614123808.613732,2,5,blue,blue,congruent,incorrect,667.6168569993024
F108,1614123811.647006,2,6,yellow,red,incongruent,correct,1015.8081650006352
F108,1614123814.529409,2,7,yellow,yellow,congruent,correct,867.6005990000704
F108,1614123817.329358,2,8,blue,yellow,incongruent,correct,784.1017039991129
F108,1614123820.2296572,2,9,red,yellow,incongruent,correct,884.2079679998278
F108,1614123823.129227,2,10,yellow,yellow,congruent,incorrect,884.487055000136
F108,1614123840.996035,3,0,blue,blue,congruent,correct,792.3294850006641
F108,1614123843.5605981,3,1,blue,blue,congruent,correct,549.8893040003168
F108,1614123846.3435352,3,2,red,yellow,incongruent,correct,766.6504249991704
F108,1614123849.093986,3,3,yellow,blue,incongruent,correct,733.8236210016476
F108,1614123851.726874,3,4,blue,blue,congruent,correct,615.584310999111
F108,1614123854.3605912,3,5,blue,yellow,incongruent,correct,618.0587620001461
F108,1614123857.010051,3,6,red,yellow,incongruent,correct,634.1315190002206
F108,1614123859.8095932,3,7,blue,blue,congruent,correct,783.9764269992884
F108,1614123862.393169,3,8,red,blue,incongruent,correct,567.7791859998251
F108,1614123865.126067,3,9,blue,yellow,incongruent,correct,717.4751019992982
F108,1614123868.858745,3,10,blue,yellow,incongruent,correct,1716.6696200001752
F108,1614123887.074455,4,0,yellow,yellow,congruent,correct,1137.6867620001576
F108,1614123889.840693,4,1,red,red,congruent,correct,750.6816479999543
F108,1614123892.4911091,4,2,yellow,yellow,congruent,correct,634.5793029995548
F108,1614123895.157281,4,3,yellow,yellow,congruent,correct,650.5782830008684
F108,1614123897.805218,4,4,red,red,congruent,correct,633.2101380012318
F108,1614123900.6409988,4,5,blue,blue,congruent,correct,818.1820080008038
F108,1614123903.223697,4,6,yellow,yellow,congruent,correct,567.7133520002826
F108,1614123905.956649,4,7,red,red,congruent,correct,717.4223719994188
F108,1614123908.439475,4,8,red,red,congruent,correct,466.8104520005727
F108,1614123912.506421,4,9,red,red,congruent,correct,2050.9982719995605
F108,1614123915.056791,4,10,red,red,congruent,correct,534.609881000506
F108,1614123932.754883,5,0,yellow,yellow,congruent,correct,616.4061119998223
F108,1614123935.3381991,5,1,yellow,yellow,congruent,correct,567.3939150001388
F108,1614123937.971474,5,2,yellow,yellow,congruent,correct,617.4235639991821
F108,1614123940.6545742,5,3,red,red,congruent,correct,668.2632569991256
F108,1614123943.320301,5,4,yellow,yellow,congruent,correct,649.9459269998624
F108,1614123945.871778,5,5,yellow,yellow,congruent,correct,534.8793820012361
F108,1614123948.4869728,5,6,red,red,congruent,correct,600.753552000242
F108,1614123951.520094,5,7,yellow,yellow,congruent,correct,1016.9483169993327
F108,1614123954.154428,5,8,red,red,congruent,correct,618.1991690009454
F108,1614123956.736266,5,9,red,red,congruent,correct,567.3672719985916
F108,1614123959.3531258,5,10,yellow,yellow,congruent,correct,601.5422389991727
F108,1614123962.018859,5,11,red,red,congruent,correct,650.5518929989194
