subject_id,timestamp,block_num,trial_num,display_text,display_color,trial_type,response_accuracy,response_time
4567,1612397237.1012416,0,0,red,red,congruent,correct,910.7219249999616
4567,1612397239.984682,0,1,red,red,congruent,correct,864.9097649995383
4567,1612397247.018176,0,2,yellow,yellow,congruent,TIMEOUT,5000
4567,1612397251.3683543,0,3,red,red,congruent,correct,2331.5941869996095
4567,1612397254.4850144,0,4,yellow,yellow,congruent,correct,1098.1608250003774
4567,1612397257.6184208,0,5,red,red,congruent,correct,1114.913057999729
4567,1612397260.9851706,0,6,yellow,yellow,congruent,correct,1348.2495509997534
4567,1612397263.5185516,0,7,blue,blue,congruent,correct,514.8704200000793
4567,1612397266.135281,0,8,red,red,congruent,correct,598.2417089999217
4567,1612397288.2524872,1,0,blue,red,incongruent,TIMEOUT,5000
4567,1612397295.285993,1,1,yellow,blue,incongruent,TIMEOUT,5000
4567,1612397297.969444,1,2,red,red,congruent,incorrect,664.864948000286
4567,1612397301.2193515,1,3,red,red,congruent,correct,1231.4876020000156
4567,1612397308.2529423,1,4,yellow,blue,incongruent,TIMEOUT,5000
