subject_id,timestamp,block_num,trial_num,display_text,display_color,trial_type,response_accuracy,response_time
4321,1610038229.0007508,0,0,green,red,incongruent,incorrect,856.8442050000158
4321,1610038231.2408354,0,1,green,green,congruent,correct,453.41586399990774
4321,1610038232.989793,0,2,red,green,incongruent,incorrect,403.2561720000558
4321,1610038235.8067954,0,3,green,green,congruent,correct,354.50241799981086
4321,1610038238.4877903,0,4,green,blue,incongruent,correct,2133.1095660002575
4321,1610038240.4528136,0,5,red,blue,incongruent,correct,586.9693750000806
4321,1610038241.9087567,0,6,red,blue,incongruent,correct,848.4151500001644
4321,1610038244.761808,0,7,blue,green,incongruent,correct,431.8863949997649
4321,1610038246.201819,0,8,blue,green,incongruent,correct,664.70632499977
4321,1610038252.6658459,0,9,green,red,incongruent,incorrect,503.5422229998403
4321,1610038265.7868943,1,0,red,green,incongruent,incorrect,1036.9288130000314
4321,1610038271.499866,1,1,blue,red,incongruent,incorrect,294.96671700007937
4321,1610038273.780898,1,2,green,red,incongruent,correct,405.8148079998318
4321,1610038278.345775,1,3,red,blue,incongruent,incorrect,1940.8646870001576
4321,1610038279.7309742,1,4,green,blue,incongruent,incorrect,1110.9408809998058
4321,1610038281.5798862,1,5,red,blue,incongruent,correct,946.0655390003012
4321,1610038284.5519462,1,6,green,blue,incongruent,incorrect,1068.0253159998756
4321,1610038286.6449182,1,7,blue,red,incongruent,incorrect,1036.0148149998167
4321,1610038288.384944,1,8,blue,blue,congruent,incorrect,608.1495799999175
4321,1610038292.9059503,1,9,red,red,congruent,correct,349.0385220002281
