id,timestamp,boot_time,time_since_boot_time,trigger,trigger_string
4567,1613065167.593193,1613055616.0,9551.5931930542,37,Experimenter_Screen_Displayed
4567,1613065169.3961012,1613055616.0,9553.3961019516,38,Experimenter_Screen_Ended
4567,1613065169.396352,1613055616.0,9553.396353006363,22,Slider_Question_Presented
4567,1613065172.0728068,1613055616.0,9556.072808027267,36,Slider_Question_Answered
4567,1613065172.0730612,1613055616.0,9556.073061227798,22,Slider_Question_Presented
4567,1613065174.311886,1613055616.0,9558.311887025833,36,Slider_Question_Answered
4567,1613065174.316128,1613055616.0,9558.316128015518,1,Instructions_Displayed
4567,1613065177.337926,1613055616.0,9561.33792591095,32,Page_Turn_Instructions
4567,1613065178.530132,1613055616.0,9562.530132055283,32,Page_Turn_Instructions
4567,1613065179.722862,1613055616.0,9563.722863197327,32,Page_Turn_Instructions
4567,1613065180.6452649,1613055616.0,9564.645264863968,32,Page_Turn_Instructions
4567,1613065182.872789,1613055616.0,9566.872788906097,33,Scanner_Start_Received
4567,1613065182.873018,1613055616.0,9566.873018980026,22,Slider_Question_Presented
4567,1613065183.818628,1613055616.0,9567.818629026413,36,Slider_Question_Answered
4567,1613065197.9078012,1613055616.0,9581.90780210495,34,Reading_Section_Began
4567,1613065198.375933,1613055616.0,9582.375933885574,26,Page_Turn
4567,1613065198.544661,1613055616.0,9582.544661998749,26,Page_Turn
4567,1613065198.87103,1613055616.0,9582.871031045914,26,Page_Turn
4567,1613065199.039878,1613055616.0,9583.039878845215,26,Page_Turn
4567,1613065199.219873,1613055616.0,9583.219872951508,26,Page_Turn
4567,1613065199.388625,1613055616.0,9583.38862490654,26,Page_Turn
4567,1613065199.8610911,1613055616.0,9583.861092090607,26,Page_Turn
4567,1613065200.265982,1613055616.0,9584.265982866287,26,Page_Turn
4567,1613065200.479715,1613055616.0,9584.479716062546,26,Page_Turn
4567,1613065200.7160242,1613055616.0,9584.71602511406,26,Page_Turn
4567,1613065201.199771,1613055616.0,9585.199771881104,26,Page_Turn
4567,1613065201.548469,1613055616.0,9585.548470020294,26,Page_Turn
4567,1613065201.717254,1613055616.0,9585.71725487709,26,Page_Turn
4567,1613065202.054921,1613055616.0,9586.054921865463,26,Page_Turn
4567,1613065202.583442,1613055616.0,9586.583441972733,26,Page_Turn
4567,1613065202.999792,1613055616.0,9586.999792098999,26,Page_Turn
4567,1613065203.359732,1613055616.0,9587.359733104706,26,Page_Turn
4567,1613065203.787296,1613055616.0,9587.787297010422,26,Page_Turn
4567,1613065204.0124412,1613055616.0,9588.012442111969,26,Page_Turn
4567,1613065204.0127869,1613055616.0,9588.012788057327,35,Reading_Section_Ended
4567,1613065206.022115,1613055616.0,9590.022116184235,22,Slider_Question_Presented
4567,1613065207.4104462,1613055616.0,9591.410447120667,36,Slider_Question_Answered
4567,1613065207.447268,1613055616.0,9591.447268009186,29,Mult_Choice_Question_Presented
4567,1613065208.861703,1613055616.0,9592.86170387268,36,Slider_Question_Answered
4567,1613065208.891989,1613055616.0,9592.891989946365,29,Mult_Choice_Question_Presented
4567,1613065209.779982,1613055616.0,9593.779982089996,36,Slider_Question_Answered
4567,1613065209.806043,1613055616.0,9593.806043863297,29,Mult_Choice_Question_Presented
4567,1613065210.4255948,1613055616.0,9594.425594806671,36,Slider_Question_Answered
