id,timestamp,boot_time,time_since_boot_time,trigger,trigger_string
F101,1613067512.340645,1613055616.0,11896.3406457901,37,Experimenter_Screen_Displayed
F101,1613067545.6708689,1613055616.0,11929.670870065689,38,Experimenter_Screen_Ended
F101,1613067545.6752582,1613055616.0,11929.675258874893,1,Instructions_Displayed
F101,1613067548.8244538,1613055616.0,11932.824455022812,32,Page_Turn_Instructions
F101,1613067556.207671,1613055616.0,11940.20767211914,32,Page_Turn_Instructions
F101,1613067561.7327318,1613055616.0,11945.732731819153,32,Page_Turn_Instructions
F101,1613067571.121707,1613055616.0,11955.121706962585,32,Page_Turn_Instructions
F101,1613067594.251978,1613055616.0,11978.251977920532,33,Scanner_Start_Received
F101,1613067594.362296,1613055616.0,11978.362296104431,5,Finger_Tapping_right_80
F101,1613067609.380343,1613055616.0,11993.38034415245,10,Task_End
F101,1613067619.697183,1613055616.0,12003.697184085846,5,Finger_Tapping_right_80
F101,1613067634.711949,1613055616.0,12018.711950063705,10,Task_End
F101,1613067645.032044,1613055616.0,12029.032045125961,5,Finger_Tapping_right_80
F101,1613067660.059401,1613055616.0,12044.059401035309,10,Task_End
F101,1613067670.383512,1613055616.0,12054.383512020111,5,Finger_Tapping_right_80
F101,1613067685.4084039,1613055616.0,12069.408403873444,10,Task_End
F101,1613067695.732227,1613055616.0,12079.73222708702,5,Finger_Tapping_right_80
F101,1613067710.744938,1613055616.0,12094.744937896729,10,Task_End
F101,1613067721.063869,1613055616.0,12105.063868999481,5,Finger_Tapping_right_80
F101,1613067736.082336,1613055616.0,12120.082337141037,10,Task_End
F101,1613067746.2922502,1613055616.0,12130.292250156403,37,Experimenter_Screen_Displayed
F101,1613067756.547331,1613055616.0,12140.547332048416,38,Experimenter_Screen_Ended
F101,1613067756.5508149,1613055616.0,12140.55081486702,1,Instructions_Displayed
F101,1613067759.5207639,1613055616.0,12143.520764827728,32,Page_Turn_Instructions
F101,1613067764.228895,1613055616.0,12148.22889494896,32,Page_Turn_Instructions
F101,1613067767.0939252,1613055616.0,12151.093925952911,32,Page_Turn_Instructions
F101,1613067769.34989,1613055616.0,12153.34989118576,32,Page_Turn_Instructions
F101,1613067782.188503,1613055616.0,12166.188503026962,33,Scanner_Start_Received
F101,1613067782.1887438,1613055616.0,12166.18874502182,16,Stroop_Block_Start
F101,1613067782.248242,1613055616.0,12166.248241901398,18,Stroop_Stim_Displayed_Congruent
F101,1613067783.1370602,1613055616.0,12167.13706111908,20,Stroop_Stim_Response_Correct
F101,1613067785.1524491,1613055616.0,12169.152450084686,18,Stroop_Stim_Displayed_Congruent
F101,1613067786.2033331,1613055616.0,12170.203333854675,20,Stroop_Stim_Response_Correct
F101,1613067788.219146,1613055616.0,12172.219146966934,18,Stroop_Stim_Displayed_Congruent
F101,1613067788.986612,1613055616.0,12172.986612081528,20,Stroop_Stim_Response_Correct
F101,1613067791.002382,1613055616.0,12175.002382993698,18,Stroop_Stim_Displayed_Congruent
F101,1613067791.985866,1613055616.0,12175.985866069794,20,Stroop_Stim_Response_Correct
F101,1613067794.002155,1613055616.0,12178.00215601921,18,Stroop_Stim_Displayed_Congruent
F101,1613067794.769415,1613055616.0,12178.769429922104,20,Stroop_Stim_Response_Correct
F101,1613067796.785297,1613055616.0,12180.785297870636,18,Stroop_Stim_Displayed_Congruent
F101,1613067797.603001,1613055616.0,12181.603001117706,20,Stroop_Stim_Response_Correct
F101,1613067799.61835,1613055616.0,12183.618351221085,18,Stroop_Stim_Displayed_Congruent
F101,1613067800.435453,1613055616.0,12184.43546795845,20,Stroop_Stim_Response_Correct
F101,1613067802.450379,1613055616.0,12186.450378894806,18,Stroop_Stim_Displayed_Congruent
F101,1613067803.235826,1613055616.0,12187.235826969147,20,Stroop_Stim_Response_Correct
F101,1613067805.251443,1613055616.0,12189.25144290924,18,Stroop_Stim_Displayed_Congruent
F101,1613067805.985304,1613055616.0,12189.985305070877,20,Stroop_Stim_Response_Correct
F101,1613067808.00074,1613055616.0,12192.000741004944,18,Stroop_Stim_Displayed_Congruent
F101,1613067808.784864,1613055616.0,12192.784865140915,20,Stroop_Stim_Response_Correct
F101,1613067810.8003929,1613055616.0,12194.800394058228,18,Stroop_Stim_Displayed_Congruent
F101,1613067811.5179808,1613055616.0,12195.517982006073,20,Stroop_Stim_Response_Correct
F101,1613067813.533674,1613055616.0,12197.533674955368,17,Stroop_Block_End
F101,1613067828.550524,1613055616.0,12212.550524950027,16,Stroop_Block_Start
F101,1613067828.601037,1613055616.0,12212.601037979126,18,Stroop_Stim_Displayed_Congruent
F101,1613067829.5485902,1613055616.0,12213.548591136932,20,Stroop_Stim_Response_Correct
F101,1613067831.565373,1613055616.0,12215.565372943878,19,Stroop_Stim_Displayed_Incongruent
F101,1613067832.335451,1613055616.0,12216.335467100143,20,Stroop_Stim_Response_Correct
F101,1613067834.348769,1613055616.0,12218.348768949509,19,Stroop_Stim_Displayed_Incongruent
F101,1613067835.014473,1613055616.0,12219.0144739151,20,Stroop_Stim_Response_Correct
F101,1613067837.032576,1613055616.0,12221.032576084137,18,Stroop_Stim_Displayed_Congruent
F101,1613067837.833406,1613055616.0,12221.833406925201,20,Stroop_Stim_Response_Correct
F101,1613067839.848881,1613055616.0,12223.84888100624,19,Stroop_Stim_Displayed_Incongruent
F101,1613067840.617834,1613055616.0,12224.61783504486,20,Stroop_Stim_Response_Correct
F101,1613067842.632618,1613055616.0,12226.632618904114,19,Stroop_Stim_Displayed_Incongruent
F101,1613067843.3989382,1613055616.0,12227.398938179016,20,Stroop_Stim_Response_Correct
F101,1613067845.415688,1613055616.0,12229.415688037872,19,Stroop_Stim_Displayed_Incongruent
F101,1613067846.332841,1613055616.0,12230.332840919495,20,Stroop_Stim_Response_Correct
F101,1613067848.347907,1613055616.0,12232.347907066345,18,Stroop_Stim_Displayed_Congruent
F101,1613067849.132728,1613055616.0,12233.132729053497,21,Stroop_Stim_Response_Incorrect
F101,1613067851.14681,1613055616.0,12235.146810054779,19,Stroop_Stim_Displayed_Incongruent
F101,1613067852.182442,1613055616.0,12236.182441949844,20,Stroop_Stim_Response_Correct
F101,1613067854.1981282,1613055616.0,12238.198128938675,19,Stroop_Stim_Displayed_Incongruent
F101,1613067855.3159308,1613055616.0,12239.315931797028,20,Stroop_Stim_Response_Correct
F101,1613067857.3314948,1613055616.0,12241.331494808197,18,Stroop_Stim_Displayed_Congruent
F101,1613067858.1480918,1613055616.0,12242.148092985153,20,Stroop_Stim_Response_Correct
F101,1613067860.164067,1613055616.0,12244.164067029953,17,Stroop_Block_End
F101,1613067875.171752,1613055616.0,12259.171751976013,16,Stroop_Block_Start
F101,1613067875.2201128,1613055616.0,12259.220113992691,18,Stroop_Stim_Displayed_Congruent
F101,1613067875.9469829,1613055616.0,12259.946982860565,20,Stroop_Stim_Response_Correct
F101,1613067877.962799,1613055616.0,12261.96280002594,18,Stroop_Stim_Displayed_Congruent
F101,1613067878.646626,1613055616.0,12262.646625995636,20,Stroop_Stim_Response_Correct
F101,1613067880.6629372,1613055616.0,12264.662938117981,19,Stroop_Stim_Displayed_Incongruent
F101,1613067881.38049,1613055616.0,12265.380505084991,20,Stroop_Stim_Response_Correct
F101,1613067883.395082,1613055616.0,12267.395082950592,19,Stroop_Stim_Displayed_Incongruent
F101,1613067884.246526,1613055616.0,12268.246526002884,20,Stroop_Stim_Response_Correct
F101,1613067886.262296,1613055616.0,12270.26229596138,19,Stroop_Stim_Displayed_Incongruent
F101,1613067887.230072,1613055616.0,12271.230072021484,20,Stroop_Stim_Response_Correct
F101,1613067889.245643,1613055616.0,12273.24564409256,19,Stroop_Stim_Displayed_Incongruent
F101,1613067890.080052,1613055616.0,12274.08005309105,20,Stroop_Stim_Response_Correct
F101,1613067892.0949812,1613055616.0,12276.094981193542,19,Stroop_Stim_Displayed_Incongruent
F101,1613067893.063741,1613055616.0,12277.063741922379,20,Stroop_Stim_Response_Correct
F101,1613067895.077238,1613055616.0,12279.077238082886,18,Stroop_Stim_Displayed_Congruent
F101,1613067895.9290571,1613055616.0,12279.929058074951,20,Stroop_Stim_Response_Correct
F101,1613067897.944682,1613055616.0,12281.944683074951,19,Stroop_Stim_Displayed_Incongruent
F101,1613067898.6957629,1613055616.0,12282.695762872696,20,Stroop_Stim_Response_Correct
F101,1613067900.7116091,1613055616.0,12284.711610078812,19,Stroop_Stim_Displayed_Incongruent
F101,1613067901.745395,1613055616.0,12285.745394945145,20,Stroop_Stim_Response_Correct
F101,1613067903.760911,1613055616.0,12287.760911941528,19,Stroop_Stim_Displayed_Incongruent
F101,1613067904.9450939,1613055616.0,12288.945093870163,20,Stroop_Stim_Response_Correct
F101,1613067906.96097,1613055616.0,12290.960969924927,17,Stroop_Block_End
F101,1613067921.973079,1613055616.0,12305.973080158234,16,Stroop_Block_Start
