id,timestamp,boot_time,time_since_boot_time,trigger,trigger_string
0000,1613078425.2937284,1613004444.8914788,73980.40224957466,22,Slider_Question_Presented
0000,1613078425.997509,1613004444.8914788,73981.10603022575,36,Slider_Question_Answered
0000,1613078425.9985065,1613004444.8914788,73981.10702776909,22,Slider_Question_Presented
0000,1613078426.8299217,1613004444.8914788,73981.93844294548,36,Slider_Question_Answered
0000,1613078426.8359056,1613004444.8914788,73981.94442677498,1,Instructions_Displayed
0000,1613078427.5489943,1613004444.8914788,73982.65751552582,32,Page_Turn_Instructions
0000,1613078427.7175076,1613004444.8914788,73982.82602882385,32,Page_Turn_Instructions
0000,1613078428.2130218,1613004444.8914788,73983.32154297829,32,Page_Turn_Instructions
0000,1613078428.6695597,1613004444.8914788,73983.77808094025,32,Page_Turn_Instructions
0000,1613078428.8367572,1613004444.8914788,73983.94527840614,32,Page_Turn_Instructions
0000,1613078431.8374648,1613004444.8914788,73986.94598603249,27,Affect_Induction_Start
