id,timestamp,boot_time,time_since_boot_time,trigger,trigger_string
102,1613090360.2287025,1613004444.7696025,85915.45910000801,22,Slider_Question_Presented
102,1613090365.9496274,1613004444.7696025,85921.18002486229,36,Slider_Question_Answered
102,1613090365.9506245,1613004444.7696025,85921.18102192879,22,Slider_Question_Presented
102,1613090367.0048914,1613004444.7696025,85922.23528885841,36,Slider_Question_Answered
102,1613090367.0128725,1613004444.7696025,85922.24326992035,1,Instructions_Displayed
102,1613090367.7967734,1613004444.7696025,85923.02717089653,32,Page_Turn_Instructions
102,1613090368.5968,1613004444.7696025,85923.82719755173,32,Page_Turn_Instructions
102,1613090369.348789,1613004444.7696025,85924.57918643951,32,Page_Turn_Instructions
102,1613090370.4208076,1613004444.7696025,85925.65120506287,32,Page_Turn_Instructions
102,1613090371.4209518,1613004444.7696025,85926.6513493061,32,Page_Turn_Instructions
102,1613090371.4219491,1613004444.7696025,85926.65234661102,22,Slider_Question_Presented
102,1613090373.245699,1613004444.7696025,85928.47609639168,36,Slider_Question_Answered
102,1613090386.4653864,1613004444.7696025,85941.69578385353,34,Reading_Section_Began
102,1613090391.6206608,1613004444.7696025,85946.8510582447,26,Page_Turn
102,1613090398.6128664,1613004444.7696025,85953.84326386452,26,Page_Turn
102,1613090403.7809632,1613004444.7696025,85959.0113606453,26,Page_Turn
102,1613090411.197186,1613004444.7696025,85966.42758345604,26,Page_Turn
102,1613090417.3084595,1613004444.7696025,85972.53885698318,26,Page_Turn
102,1613090426.9407337,1613004444.7696025,85982.17113113403,26,Page_Turn
102,1613090434.5165746,1613004444.7696025,85989.74697208405,26,Page_Turn
102,1613090440.7569861,1613004444.7696025,85995.98738360405,26,Page_Turn
102,1613090451.220451,1613004444.7696025,86006.4508485794,26,Page_Turn
102,1613090461.4925067,1613004444.7696025,86016.72290420532,26,Page_Turn
102,1613090466.3092468,1613004444.7696025,86021.53964424133,26,Page_Turn
102,1613090470.7725594,1613004444.7696025,86026.00295686722,26,Page_Turn
102,1613090477.1011038,1613004444.7696025,86032.3315012455,26,Page_Turn
102,1613090487.9487488,1613004444.7696025,86043.17914628983,26,Page_Turn
