id,timestamp,boot_time,time_since_boot_time,trigger,trigger_string
F101-2,1613068338.429164,1613055616.0,12722.429166078568,37,Experimenter_Screen_Displayed
F101-2,1613068340.5767858,1613055616.0,12724.576785802841,38,Experimenter_Screen_Ended
F101-2,1613068340.577006,1613055616.0,12724.577006101608,22,Slider_Question_Presented
F101-2,1613068370.609849,1613055616.0,12754.609850168228,36,Slider_Question_Answered
F101-2,1613068370.6101398,1613055616.0,12754.610141038895,22,Slider_Question_Presented
F101-2,1613068370.72979,1613055616.0,12754.72979092598,36,Slider_Question_Answered
F101-2,1613068370.7338922,1613055616.0,12754.733893156052,1,Instructions_Displayed
F101-2,1613068370.951436,1613055616.0,12754.95143699646,32,Page_Turn_Instructions
F101-2,1613068406.619932,1613055616.0,12790.619931936264,32,Page_Turn_Instructions
F101-2,1613068411.1445289,1613055616.0,12795.144529819489,32,Page_Turn_Instructions
F101-2,1613068417.265461,1613055616.0,12801.265461921692,32,Page_Turn_Instructions
F101-2,1613068432.6597,1613055616.0,12816.659701108932,33,Scanner_Start_Received
F101-2,1613068432.6600618,1613055616.0,12816.660061836243,22,Slider_Question_Presented
F101-2,1613068441.533401,1613055616.0,12825.53340101242,36,Slider_Question_Answered
F101-2,1613068447.696929,1613055616.0,12831.696928977966,34,Reading_Section_Began
F101-2,1613068454.058785,1613055616.0,12838.0587849617,26,Page_Turn
F101-2,1613068461.512704,1613055616.0,12845.512703895569,26,Page_Turn
F101-2,1613068467.095823,1613055616.0,12851.095823049545,26,Page_Turn
F101-2,1613068474.107784,1613055616.0,12858.107784032822,26,Page_Turn
F101-2,1613068479.3928168,1613055616.0,12863.392816781998,26,Page_Turn
F101-2,1613068481.946829,1613055616.0,12865.946829080582,26,Page_Turn
F101-2,1613068485.961932,1613055616.0,12869.961933135986,26,Page_Turn
F101-2,1613068490.521749,1613055616.0,12874.521749973297,26,Page_Turn
F101-2,1613068499.320852,1613055616.0,12883.320852041245,26,Page_Turn
F101-2,1613068506.621957,1613055616.0,12890.621957063675,26,Page_Turn
F101-2,1613068509.710927,1613055616.0,12893.710927009583,26,Page_Turn
F101-2,1613068514.6018932,1613055616.0,12898.60189318657,26,Page_Turn
F101-2,1613068518.1188962,1613055616.0,12902.118896245956,26,Page_Turn
F101-2,1613068522.07306,1613055616.0,12906.073060035706,26,Page_Turn
F101-2,1613068532.38894,1613055616.0,12916.388941049576,26,Page_Turn
F101-2,1613068539.960997,1613055616.0,12923.960997104645,26,Page_Turn
F101-2,1613068545.662966,1613055616.0,12929.662966012955,26,Page_Turn
F101-2,1613068549.4899268,1613055616.0,12933.489926815033,26,Page_Turn
F101-2,1613068558.739108,1613055616.0,12942.739109039307,26,Page_Turn
F101-2,1613068558.7394419,1613055616.0,12942.739442825317,35,Reading_Section_Ended
F101-2,1613068560.75012,1613055616.0,12944.75012087822,22,Slider_Question_Presented
F101-2,1613068568.1035578,1613055616.0,12952.103559017181,36,Slider_Question_Answered
F101-2,1613068568.1397061,1613055616.0,12952.139706134796,29,Mult_Choice_Question_Presented
F101-2,1613068582.170759,1613055616.0,12966.170759916306,36,Slider_Question_Answered
F101-2,1613068582.199948,1613055616.0,12966.199948072433,29,Mult_Choice_Question_Presented
F101-2,1613068587.989714,1613055616.0,12971.989713907242,36,Slider_Question_Answered
F101-2,1613068588.018466,1613055616.0,12972.018465995789,29,Mult_Choice_Question_Presented
F101-2,1613068601.333766,1613055616.0,12985.333765983582,36,Slider_Question_Answered
F101-2,1613068641.951404,1613055616.0,13025.951404094696,22,Slider_Question_Presented
F101-2,1613068649.604023,1613055616.0,13033.604022979736,36,Slider_Question_Answered
