subject_id,timestamp,block_num,trial_num,display_text,display_color,trial_type,response_accuracy,response_time
F106,1613612852.6173902,0,0,yellow,yellow,congruent,correct,1170.002596998529
F106,1613612855.417887,0,1,blue,yellow,incongruent,correct,784.1049090020533
F106,1613612858.301929,0,2,blue,blue,congruent,correct,868.1094829989888
F106,1613612861.233383,0,3,blue,blue,congruent,correct,916.8494470031874
F106,1613612863.917341,0,4,yellow,blue,incongruent,correct,668.2367449975573
F106,1613612866.883592,0,5,yellow,blue,incongruent,correct,951.0006849995989
F106,1613612869.7500422,0,6,yellow,red,incongruent,correct,850.5734220016166
F106,1613612872.466662,0,7,yellow,yellow,congruent,correct,700.5675750006048
F106,1613612875.249152,0,8,blue,blue,congruent,correct,767.2069950021978
F106,1613612877.899555,0,9,red,red,congruent,correct,634.0698710009747
F106,1613612880.599083,0,10,yellow,yellow,congruent,correct,683.6974489997374
F106,1613612898.44835,1,0,yellow,yellow,congruent,correct,767.8516410014709
F106,1613612901.0139468,1,1,yellow,yellow,congruent,correct,550.4849900025874
F106,1613612903.9481459,1,2,red,red,congruent,correct,917.6510719989892
F106,1613612906.614445,1,3,blue,blue,congruent,correct,651.591344998451
F106,1613612909.330805,1,4,yellow,yellow,congruent,correct,701.4354919992911
F106,1613612912.063565,1,5,red,red,congruent,correct,716.9575490006537
F106,1613612914.7137449,1,6,red,red,congruent,correct,634.4338710005104
F106,1613612917.363219,1,7,yellow,yellow,congruent,correct,634.2346019991965
F106,1613612919.980184,1,8,yellow,yellow,congruent,correct,600.7880839970312
F106,1613612922.545943,1,9,yellow,yellow,congruent,correct,549.7618709996459
F106,1613612925.112625,1,10,red,red,congruent,correct,550.1031999992847
F106,1613612927.693596,1,11,red,red,congruent,Block Timeout,-1
F106,1613612945.612021,2,0,yellow,red,incongruent,correct,822.8852209977049
F106,1613612948.4111621,2,1,yellow,blue,incongruent,correct,784.2852540015883
F106,1613612951.1280499,2,2,blue,red,incongruent,correct,701.8393799990008
F106,1613612953.9113028,2,3,blue,blue,congruent,correct,767.5327409997408
F106,1613612956.511243,2,4,yellow,yellow,congruent,correct,584.3851339996036
F106,1613612959.3270369,2,5,blue,yellow,incongruent,correct,801.4715760000399
F106,1613612962.160554,2,6,red,red,congruent,correct,818.3518480000203
F106,1613612964.876435,2,7,blue,yellow,incongruent,correct,700.1157680024335
F106,1613612967.725396,2,8,red,yellow,incongruent,correct,833.124027998565
F106,1613612970.543227,2,9,yellow,red,incongruent,correct,801.1028420005459
F106,1613612973.126265,2,10,yellow,yellow,congruent,correct,567.8922759980196
F106,1613612991.057984,3,0,blue,blue,congruent,correct,849.0422729992133
F106,1613612993.658557,3,1,blue,blue,congruent,correct,584.9681290019362
F106,1613612996.241278,3,2,yellow,yellow,congruent,correct,567.0948999977554
F106,1613612999.190848,3,3,blue,blue,congruent,correct,933.8363459974062
F106,1613613001.74066,3,4,yellow,yellow,congruent,correct,533.5268689996155
F106,1613613004.224671,3,5,red,red,congruent,correct,467.6911719980126
F106,1613613006.673617,3,6,red,red,congruent,correct,433.5653389971412
F106,1613613009.240577,3,7,yellow,yellow,congruent,correct,551.0415959979582
F106,1613613011.9227252,3,8,blue,blue,congruent,correct,666.1486250013695
F106,1613613014.490342,3,9,yellow,yellow,congruent,correct,551.9524049996107
F106,1613613017.1893702,3,10,yellow,yellow,congruent,correct,683.2645069989667
F106,1613613019.656908,3,11,yellow,yellow,congruent,correct,450.8824629992887
F106,1613613037.4883451,4,0,blue,yellow,incongruent,correct,750.1561509998282
F106,1613613040.3382568,4,1,yellow,yellow,congruent,correct,835.015578999446
F106,1613613042.988333,4,2,yellow,yellow,congruent,correct,634.1520380010479
F106,1613613045.920821,4,3,yellow,blue,incongruent,correct,917.0047269981296
F106,1613613048.621113,4,4,yellow,red,incongruent,correct,683.8429950003047
F106,1613613051.453676,4,5,red,red,congruent,correct,816.6229400012526
F106,1613613053.987958,4,6,red,red,congruent,correct,517.3239290015772
F106,1613613056.770916,4,7,yellow,blue,incongruent,correct,767.9806950000057
F106,1613613059.470081,4,8,blue,yellow,incongruent,correct,683.5730019993207
F106,1613613062.8532832,4,9,yellow,blue,incongruent,correct,1367.862596998748
F106,1613613065.653067,4,10,yellow,yellow,congruent,correct,783.6391590026324
F106,1613613083.435314,5,0,blue,blue,congruent,correct,704.8298949994205
F106,1613613086.068343,5,1,red,red,congruent,correct,616.8964610005787
F106,1613613088.75315,5,2,blue,blue,congruent,correct,668.6417700002494
F106,1613613091.385111,5,3,yellow,yellow,congruent,correct,616.9768200015824
F106,1613613094.001099,5,4,blue,blue,congruent,correct,600.340253997274
F106,1613613096.700387,5,5,blue,blue,congruent,correct,683.4049869976297
F106,1613613099.2681952,5,6,blue,blue,congruent,correct,552.0822139988013
F106,1613613101.9168131,5,7,red,red,congruent,correct,633.2369079973432
F106,1613613104.366904,5,8,red,red,congruent,correct,433.3920479984954
F106,1613613107.017014,5,9,yellow,yellow,congruent,correct,634.1239819994371
F106,1613613109.483655,5,10,red,red,congruent,correct,450.5452299999888
F106,1613613111.9997098,5,11,yellow,yellow,congruent,correct,500.44608600001084
