subject_id,timestamp,block_num,trial_num,display_text,display_color,trial_type,response_accuracy,response_time
F105,1613591251.962131,0,0,red,red,congruent,correct,1386.901700999715
F105,1613591254.664137,0,1,blue,blue,congruent,correct,686.3375799998721
F105,1613591257.245271,0,2,yellow,yellow,congruent,correct,567.6576060000116
F105,1613591259.894735,0,3,blue,blue,congruent,correct,634.2926110000917
F105,1613591262.244822,0,4,yellow,yellow,congruent,correct,334.2057609997937
F105,1613591264.794413,0,5,blue,blue,congruent,correct,534.004203999757
F105,1613591267.561617,0,6,red,red,congruent,correct,750.5547330001718
F105,1613591269.978357,0,7,blue,blue,congruent,correct,400.6758450000234
F105,1613591272.361192,0,8,yellow,yellow,congruent,correct,367.7995460002421
F105,1613591274.743797,0,9,red,red,congruent,correct,366.8494489998011
F105,1613591277.176735,0,10,blue,blue,congruent,correct,417.07436800015785
F105,1613591279.5602791,0,11,yellow,yellow,congruent,correct,367.10795499993765
F105,1613591297.509705,1,0,yellow,blue,incongruent,correct,873.1123960001241
F105,1613591300.342219,1,1,blue,blue,congruent,correct,816.9297310000729
F105,1613591303.225127,1,2,yellow,red,incongruent,correct,867.2546519997013
F105,1613591305.858777,1,3,red,yellow,incongruent,correct,617.2843250001279
F105,1613591308.45806,1,4,blue,red,incongruent,correct,583.4569720000218
F105,1613591310.958007,1,5,red,blue,incongruent,correct,484.0317729999697
F105,1613591313.598777,1,6,blue,yellow,incongruent,correct,617.8163089998634
F105,1613591316.208019,1,7,blue,blue,congruent,incorrect,600.538067999878
F105,1613591318.805676,1,8,blue,blue,congruent,correct,581.8298499998491
F105,1613591321.590946,1,9,yellow,yellow,congruent,correct,767.2708690001855
F105,1613591324.357583,1,10,yellow,yellow,congruent,correct,751.1601470000642
F105,1613591326.637944,1,11,yellow,blue,incongruent,Block Timeout,-1
F105,1613591344.505972,2,0,yellow,yellow,congruent,correct,776.9078880000961
F105,1613591346.972251,2,1,yellow,yellow,congruent,correct,450.6505949998427
F105,1613591349.522908,2,2,blue,blue,congruent,correct,534.8641549999229
F105,1613591351.90429,2,3,yellow,yellow,congruent,correct,366.6694290000123
F105,1613591354.4391391,2,4,red,red,congruent,correct,519.0325000003213
F105,1613591356.8717718,2,5,yellow,yellow,congruent,correct,416.9892219997564
F105,1613591359.421759,2,6,yellow,yellow,congruent,correct,534.4351690000622
F105,1613591361.838758,2,7,yellow,yellow,congruent,correct,401.2727740000628
F105,1613591364.504399,2,8,blue,blue,congruent,correct,650.7160549999753
F105,1613591367.1210492,2,9,yellow,yellow,congruent,correct,600.8819290000247
F105,1613591369.720763,2,10,blue,blue,congruent,correct,584.149530999639
F105,1613591372.270326,2,11,blue,blue,congruent,correct,533.650544000011
F105,1613591390.136229,3,0,yellow,blue,incongruent,correct,782.8274749999764
F105,1613591393.019872,3,1,blue,blue,congruent,correct,867.630932999873
F105,1613591395.802615,3,2,blue,red,incongruent,correct,767.992587000208
F105,1613591398.8357859,3,3,red,blue,incongruent,correct,1017.9707829997824
F105,1613591401.435104,3,4,yellow,red,incongruent,correct,583.5214789999554
F105,1613591404.201752,3,5,red,red,congruent,correct,750.8895290002329
F105,1613591406.902195,3,6,blue,blue,congruent,correct,684.3467039998359
F105,1613591409.552093,3,7,blue,yellow,incongruent,correct,634.9521960000857
F105,1613591412.234396,3,8,yellow,blue,incongruent,correct,666.8648780000694
F105,1613591414.967781,3,9,yellow,red,incongruent,correct,717.3862079998798
F105,1613591417.734553,3,10,yellow,blue,incongruent,correct,750.9989049999604
F105,1613591435.5997682,4,0,yellow,yellow,congruent,correct,776.4425790001042
F105,1613591438.0652149,4,1,yellow,yellow,congruent,correct,449.57916299972567
F105,1613591440.8657348,4,2,red,red,congruent,correct,784.7330609997698
F105,1613591443.4992719,4,3,blue,blue,congruent,correct,617.6876489998904
F105,1613591446.2986398,4,4,red,red,congruent,correct,783.5243280001123
F105,1613591448.698715,4,5,red,red,congruent,correct,382.8399230001196
F105,1613591451.1154408,4,6,red,red,congruent,correct,400.7442289998835
F105,1613591453.664387,4,7,blue,blue,congruent,correct,533.4817200000543
F105,1613591456.246062,4,8,yellow,yellow,congruent,correct,565.5913760001567
F105,1613591458.64853,4,9,blue,blue,congruent,correct,384.0718129999914
F105,1613591461.215102,4,10,yellow,yellow,congruent,correct,551.5268419999302
F105,1613591463.614615,4,11,yellow,yellow,congruent,correct,383.9599289999569
F105,1613591481.447587,5,0,red,blue,incongruent,correct,762.3402170002009
F105,1613591484.062714,5,1,yellow,red,incongruent,correct,600.4862489999141
F105,1613591486.6464992,5,2,red,yellow,incongruent,correct,567.9121459997987
F105,1613591489.2957199,5,3,yellow,blue,incongruent,correct,633.5329870003079
F105,1613591492.1119459,5,4,blue,blue,congruent,correct,799.9482189998162
F105,1613591495.011939,5,5,blue,red,incongruent,correct,883.4005779999643
F105,1613591498.0789142,5,6,red,yellow,incongruent,correct,1050.9721240000545
F105,1613591500.811754,5,7,blue,red,incongruent,correct,716.9692540001051
F105,1613591503.394589,5,8,red,yellow,incongruent,correct,567.7901979997841
F105,1613591505.995462,5,9,yellow,blue,incongruent,correct,584.4303469998522
F105,1613591508.644587,5,10,yellow,yellow,congruent,correct,634.105467000154
F105,1613591510.6925068,5,11,yellow,red,incongruent,Block Timeout,-1
