subject_id,timestamp,block_num,hand_condition,bpm,event
7564,1612918572.4395797,0,right,80,start
7564,1612918573.298596,0,right,80,tap_prompted
7564,1612918573.3988407,0,right,80,tap_missed
7564,1612918573.848255,0,right,80,tap_prompted
7564,1612918573.9483004,0,right,80,tap_missed
7564,1612918574.5982556,0,right,80,tap_prompted
7564,1612918574.6983027,0,right,80,tap_missed
7564,1612918575.3482637,0,right,80,tap_prompted
7564,1612918575.4483109,0,right,80,tap_missed
7564,1612918576.0982792,0,right,80,tap_prompted
7564,1612918576.1983259,0,right,80,tap_missed
7564,1612918576.8483143,0,right,80,tap_prompted
7564,1612918576.9483936,0,right,80,tap_missed
7564,1612918577.598876,0,right,80,tap_prompted
7564,1612918577.698992,0,right,80,tap_missed
7564,1612918578.3483226,0,right,80,tap_prompted
7564,1612918578.4484065,0,right,80,tap_missed
7564,1612918579.098328,0,right,80,tap_prompted
