subject_id,timestamp,block_num,trial_num,display_text,display_color,trial_type,response_accuracy,response_time
F102,1613082233.418387,0,0,red,blue,incongruent,correct,889.8121769998397
F102,1613082236.401197,0,1,yellow,yellow,congruent,correct,966.7473379995499
F102,1613082239.101332,0,2,red,blue,incongruent,correct,684.4980319983733
F102,1613082241.950652,0,3,yellow,blue,incongruent,correct,833.9812230005919
F102,1613082244.834362,0,4,red,yellow,incongruent,correct,867.3862840005313
F102,1613082247.533563,0,5,yellow,blue,incongruent,correct,683.5502030007774
F102,1613082250.208341,0,6,red,blue,incongruent,correct,650.5856750009116
F102,1613082252.949193,0,7,red,blue,incongruent,correct,732.7846820007835
F102,1613082255.683776,0,8,blue,yellow,incongruent,correct,718.7622310011648
F102,1613082258.282998,0,9,red,red,congruent,correct,583.6168160021771
F102,1613082261.06636,0,10,yellow,blue,incongruent,correct,767.6650430003065
F102,1613082279.064946,1,0,blue,blue,congruent,correct,926.8901329996879
F102,1613082281.964992,1,1,yellow,yellow,congruent,correct,884.3451499997173
F102,1613082284.931263,1,2,yellow,yellow,congruent,correct,950.8111149989418
F102,1613082287.714627,1,3,blue,blue,congruent,correct,767.716455997288
F102,1613082290.464541,1,4,yellow,yellow,congruent,correct,734.4465779970051
F102,1613082293.0974138,1,5,red,red,congruent,correct,617.5447660025384
F102,1613082295.713651,1,6,red,red,congruent,correct,600.3889419989719
F102,1613082298.280469,1,7,red,red,congruent,correct,551.134124998498
F102,1613082300.930133,1,8,blue,blue,congruent,correct,635.1234139983717
F102,1613082303.5798762,1,9,blue,blue,congruent,correct,633.911877997889
F102,1613082306.146658,1,10,red,red,congruent,correct,550.5154179991223
F102,1613082323.9286149,2,0,blue,blue,congruent,correct,707.3242529986601
F102,1613082326.628719,2,1,yellow,yellow,congruent,correct,684.393474002718
F102,1613082329.278532,2,2,blue,blue,congruent,correct,634.4453359997715
F102,1613082331.861761,2,3,blue,blue,congruent,correct,567.1938129999035
F102,1613082334.477888,2,4,red,red,congruent,correct,600.4316739999922
F102,1613082337.044223,2,5,yellow,yellow,congruent,correct,550.4076149991306
F102,1613082339.7111738,2,6,yellow,yellow,congruent,correct,652.0388940007251
F102,1613082342.3939059,2,7,blue,blue,congruent,correct,666.9961899970076
F102,1613082345.293851,2,8,red,red,congruent,correct,884.3073700008972
F102,1613082348.143339,2,9,yellow,yellow,congruent,correct,833.3569069982332
F102,1613082350.777049,2,10,red,red,congruent,correct,617.3401080013718
F102,1613082353.2249038,2,11,yellow,yellow,congruent,Block Timeout,-1
F102,1613082371.075213,3,0,blue,blue,congruent,correct,758.868100001564
F102,1613082373.6586869,3,1,yellow,yellow,congruent,correct,567.1508140003425
F102,1613082376.273456,3,2,red,red,congruent,correct,598.5030129995721
F102,1613082379.0579898,3,3,yellow,yellow,congruent,correct,767.2699149989057
F102,1613082381.708389,3,4,blue,blue,congruent,correct,633.6315070002456
F102,1613082384.3082721,3,5,yellow,yellow,congruent,correct,584.1187429978163
F102,1613082386.8746781,3,6,red,red,congruent,correct,550.7239229991683
F102,1613082389.457872,3,7,red,red,congruent,correct,567.4824679990706
F102,1613082392.074137,3,8,blue,blue,congruent,correct,600.9290010006225
F102,1613082394.774018,3,9,yellow,yellow,congruent,correct,683.345728997665
F102,1613082397.3400161,3,10,yellow,yellow,congruent,correct,550.502714002505
F102,1613082400.0305128,3,11,red,red,congruent,correct,667.1342579975317
F102,1613082417.8729012,4,0,red,red,congruent,correct,767.1290540019982
F102,1613082420.505413,4,1,red,red,congruent,correct,618.7283899998874
F102,1613082423.288588,4,2,blue,yellow,incongruent,correct,767.2638039985031
F102,1613082426.1216938,4,3,blue,blue,congruent,correct,817.3277740024787
F102,1613082428.8713841,4,4,yellow,yellow,congruent,correct,733.6059039989777
F102,1613082431.656113,4,5,blue,yellow,incongruent,correct,768.6248760001035
F102,1613082434.387468,4,6,yellow,red,incongruent,correct,717.3924449998594
F102,1613082437.1371179,4,7,red,red,congruent,correct,733.2808739993197
F102,1613082440.120885,4,8,red,red,congruent,correct,966.8010730019887
F102,1613082442.870185,4,9,red,yellow,incongruent,correct,733.7592789990595
F102,1613082445.637464,4,10,blue,yellow,incongruent,correct,752.1103109975229
F102,1613082463.404216,5,0,blue,yellow,incongruent,correct,669.2502519981645
F102,1613082465.969281,5,1,blue,yellow,incongruent,correct,552.3171450004156
F102,1613082468.6692932,5,2,blue,blue,congruent,correct,684.2861109980731
F102,1613082471.335052,5,3,red,blue,incongruent,correct,650.2377559991146
F102,1613082474.501429,5,4,blue,blue,congruent,correct,1149.9961190020258
F102,1613082477.318882,5,5,yellow,yellow,congruent,correct,801.0495829985302
F102,1613082479.9522429,5,6,red,blue,incongruent,correct,618.0538500011608
F102,1613082482.867903,5,7,blue,yellow,incongruent,correct,900.4024230016512
F102,1613082485.6840901,5,8,blue,yellow,incongruent,correct,800.416262998624
F102,1613082488.35004,5,9,blue,blue,congruent,correct,650.3304750003736
F102,1613082491.10032,5,10,blue,yellow,incongruent,correct,733.3994040018297
