id,timestamp,boot_time,time_since_boot_time,trigger,trigger_string
F105,1613591013.840063,1613587584.0,3429.840064048767,37,Experimenter_Screen_Displayed
F105,1613591030.002086,1613587584.0,3446.002086877823,38,Experimenter_Screen_Ended
F105,1613591030.006444,1613587584.0,3446.006445169449,1,Instructions_Displayed
F105,1613591032.330755,1613587584.0,3448.330754995346,32,Page_Turn_Instructions
F105,1613591036.858958,1613587584.0,3452.858958005905,32,Page_Turn_Instructions
F105,1613591040.0049012,1613587584.0,3456.0049011707306,32,Page_Turn_Instructions
F105,1613591043.177988,1613587584.0,3459.177988052368,32,Page_Turn_Instructions
F105,1613591057.064495,1613587584.0,3473.06449508667,33,Scanner_Start_Received
F105,1613591057.179049,1613587584.0,3473.179049015045,5,Finger_Tapping_right_80
F105,1613591072.200403,1613587584.0,3488.2004039287567,10,Task_End
F105,1613591082.5134249,1613587584.0,3498.513424873352,5,Finger_Tapping_right_80
F105,1613591097.534632,1613587584.0,3513.534632921219,10,Task_End
F105,1613591107.8595421,1613587584.0,3523.859542131424,5,Finger_Tapping_right_80
F105,1613591122.885653,1613587584.0,3538.8856530189514,10,Task_End
F105,1613591133.209783,1613587584.0,3549.20978307724,5,Finger_Tapping_right_80
F105,1613591148.2225978,1613587584.0,3564.222599029541,10,Task_End
F105,1613591158.5414898,1613587584.0,3574.541489839554,5,Finger_Tapping_right_80
F105,1613591173.557285,1613587584.0,3589.557285785675,10,Task_End
F105,1613591183.8727412,1613587584.0,3599.8727412223816,5,Finger_Tapping_right_80
F105,1613591198.896445,1613587584.0,3614.8964459896088,10,Task_End
F105,1613591209.12071,1613587584.0,3625.1207098960876,37,Experimenter_Screen_Displayed
F105,1613591226.972171,1613587584.0,3642.972186088562,38,Experimenter_Screen_Ended
F105,1613591226.975583,1613587584.0,3642.975583076477,1,Instructions_Displayed
F105,1613591227.948344,1613587584.0,3643.948345184326,32,Page_Turn_Instructions
F105,1613591231.16842,1613587584.0,3647.1684200763702,32,Page_Turn_Instructions
F105,1613591236.375583,1613587584.0,3652.375582933426,32,Page_Turn_Instructions
F105,1613591237.448492,1613587584.0,3653.448492050171,32,Page_Turn_Instructions
F105,1613591250.5161731,1613587584.0,3666.5161731243134,33,Scanner_Start_Received
F105,1613591250.516417,1613587584.0,3666.51641702652,16,Stroop_Block_Start
F105,1613591250.5749812,1613587584.0,3666.574981212616,18,Stroop_Stim_Displayed_Congruent
F105,1613591251.961888,1613587584.0,3667.961889028549,20,Stroop_Stim_Response_Correct
F105,1613591253.977588,1613587584.0,3669.9775879383087,18,Stroop_Stim_Displayed_Congruent
F105,1613591254.663929,1613587584.0,3670.6639289855957,20,Stroop_Stim_Response_Correct
F105,1613591256.6774058,1613587584.0,3672.677407026291,18,Stroop_Stim_Displayed_Congruent
F105,1613591257.245065,1613587584.0,3673.2450659275055,20,Stroop_Stim_Response_Correct
F105,1613591259.260252,1613587584.0,3675.2602519989014,18,Stroop_Stim_Displayed_Congruent
F105,1613591259.8945339,1613587584.0,3675.8945338726044,20,Stroop_Stim_Response_Correct
F105,1613591261.91037,1613587584.0,3677.9103710651398,18,Stroop_Stim_Displayed_Congruent
F105,1613591262.2445781,1613587584.0,3678.244579076767,20,Stroop_Stim_Response_Correct
F105,1613591264.260221,1613587584.0,3680.2602219581604,18,Stroop_Stim_Displayed_Congruent
F105,1613591264.794215,1613587584.0,3680.794214963913,20,Stroop_Stim_Response_Correct
F105,1613591266.810876,1613587584.0,3682.8108768463135,18,Stroop_Stim_Displayed_Congruent
F105,1613591267.5614212,1613587584.0,3683.561422109604,20,Stroop_Stim_Response_Correct
F105,1613591269.5774589,1613587584.0,3685.57745885849,18,Stroop_Stim_Displayed_Congruent
F105,1613591269.978123,1613587584.0,3685.978124141693,20,Stroop_Stim_Response_Correct
F105,1613591271.9930508,1613587584.0,3687.993052005768,18,Stroop_Stim_Displayed_Congruent
F105,1613591272.360853,1613587584.0,3688.360853910446,20,Stroop_Stim_Response_Correct
F105,1613591274.376642,1613587584.0,3690.376643180847,18,Stroop_Stim_Displayed_Congruent
F105,1613591274.743503,1613587584.0,3690.743503808975,20,Stroop_Stim_Response_Correct
F105,1613591276.759336,1613587584.0,3692.7593359947205,18,Stroop_Stim_Displayed_Congruent
F105,1613591277.176414,1613587584.0,3693.176414012909,20,Stroop_Stim_Response_Correct
F105,1613591279.192961,1613587584.0,3695.1929609775543,18,Stroop_Stim_Displayed_Congruent
F105,1613591279.5600698,1613587584.0,3695.560069799423,20,Stroop_Stim_Response_Correct
F105,1613591281.57566,1613587584.0,3697.5756599903107,17,Stroop_Block_End
F105,1613591296.5867388,1613587584.0,3712.5867400169373,16,Stroop_Block_Start
F105,1613591296.636342,1613587584.0,3712.6363430023193,19,Stroop_Stim_Displayed_Incongruent
F105,1613591297.50946,1613587584.0,3713.5094599723816,20,Stroop_Stim_Response_Correct
F105,1613591299.5249631,1613587584.0,3715.524964094162,18,Stroop_Stim_Displayed_Congruent
F105,1613591300.341899,1613587584.0,3716.3419001102448,20,Stroop_Stim_Response_Correct
F105,1613591302.357623,1613587584.0,3718.3576231002808,19,Stroop_Stim_Displayed_Incongruent
F105,1613591303.224882,1613587584.0,3719.224881887436,20,Stroop_Stim_Response_Correct
F105,1613591305.241277,1613587584.0,3721.2412769794464,19,Stroop_Stim_Displayed_Incongruent
F105,1613591305.858565,1613587584.0,3721.8585658073425,20,Stroop_Stim_Response_Correct
F105,1613591307.874397,1613587584.0,3723.8743970394135,19,Stroop_Stim_Displayed_Incongruent
F105,1613591308.457854,1613587584.0,3724.457854986191,20,Stroop_Stim_Response_Correct
F105,1613591310.4737642,1613587584.0,3726.4737651348114,19,Stroop_Stim_Displayed_Incongruent
F105,1613591310.957798,1613587584.0,3726.9577989578247,20,Stroop_Stim_Response_Correct
F105,1613591312.973123,1613587584.0,3728.973124027252,19,Stroop_Stim_Displayed_Incongruent
F105,1613591313.590945,1613587584.0,3729.590945959091,20,Stroop_Stim_Response_Correct
F105,1613591315.607269,1613587584.0,3731.607269048691,18,Stroop_Stim_Displayed_Congruent
F105,1613591316.2078102,1613587584.0,3732.2078111171722,21,Stroop_Stim_Response_Incorrect
F105,1613591318.223636,1613587584.0,3734.2236371040344,18,Stroop_Stim_Displayed_Congruent
F105,1613591318.805459,1613587584.0,3734.8054599761963,20,Stroop_Stim_Response_Correct
F105,1613591320.82346,1613587584.0,3736.8234610557556,18,Stroop_Stim_Displayed_Congruent
F105,1613591321.590734,1613587584.0,3737.5907351970673,20,Stroop_Stim_Response_Correct
F105,1613591323.606192,1613587584.0,3739.6061928272247,18,Stroop_Stim_Displayed_Congruent
F105,1613591324.357356,1613587584.0,3740.3573570251465,20,Stroop_Stim_Response_Correct
F105,1613591326.37236,1613587584.0,3742.3723599910736,19,Stroop_Stim_Displayed_Incongruent
F105,1613591328.655637,1613587584.0,3744.6556379795074,17,Stroop_Block_End
F105,1613591343.670687,1613587584.0,3759.6706869602203,16,Stroop_Block_Start
F105,1613591343.728878,1613587584.0,3759.728879213333,18,Stroop_Stim_Displayed_Congruent
F105,1613591344.505777,1613587584.0,3760.505777835846,20,Stroop_Stim_Response_Correct
F105,1613591346.52139,1613587584.0,3762.5213899612427,18,Stroop_Stim_Displayed_Congruent
F105,1613591346.972042,1613587584.0,3762.9720420837402,20,Stroop_Stim_Response_Correct
F105,1613591348.987752,1613587584.0,3764.9877519607544,18,Stroop_Stim_Displayed_Congruent
F105,1613591349.52262,1613587584.0,3765.5226209163666,20,Stroop_Stim_Response_Correct
F105,1613591351.537432,1613587584.0,3767.5374319553375,18,Stroop_Stim_Displayed_Congruent
F105,1613591351.904091,1613587584.0,3767.9040908813477,20,Stroop_Stim_Response_Correct
F105,1613591353.919899,1613587584.0,3769.9198989868164,18,Stroop_Stim_Displayed_Congruent
F105,1613591354.438931,1613587584.0,3770.438931941986,20,Stroop_Stim_Response_Correct
F105,1613591356.4544609,1613587584.0,3772.4544620513916,18,Stroop_Stim_Displayed_Congruent
F105,1613591356.871453,1613587584.0,3772.871454000473,20,Stroop_Stim_Response_Correct
F105,1613591358.887083,1613587584.0,3774.887084007263,18,Stroop_Stim_Displayed_Congruent
F105,1613591359.421522,1613587584.0,3775.4215228557587,20,Stroop_Stim_Response_Correct
F105,1613591361.437302,1613587584.0,3777.4373021125793,18,Stroop_Stim_Displayed_Congruent
F105,1613591361.8385642,1613587584.0,3777.838564157486,20,Stroop_Stim_Response_Correct
F105,1613591363.8534348,1613587584.0,3779.8534359931946,18,Stroop_Stim_Displayed_Congruent
F105,1613591364.5041568,1613587584.0,3780.5041568279266,20,Stroop_Stim_Response_Correct
F105,1613591366.519957,1613587584.0,3782.5199570655823,18,Stroop_Stim_Displayed_Congruent
F105,1613591367.120842,1613587584.0,3783.1208419799805,20,Stroop_Stim_Response_Correct
F105,1613591369.1364028,1613587584.0,3785.1364040374756,18,Stroop_Stim_Displayed_Congruent
F105,1613591369.720557,1613587584.0,3785.720556974411,20,Stroop_Stim_Response_Correct
F105,1613591371.736458,1613587584.0,3787.7364590168,18,Stroop_Stim_Displayed_Congruent
F105,1613591372.270111,1613587584.0,3788.2701120376587,20,Stroop_Stim_Response_Correct
F105,1613591374.285808,1613587584.0,3790.2858080863953,17,Stroop_Block_End
F105,1613591389.303334,1613587584.0,3805.3033339977264,16,Stroop_Block_Start
F105,1613591389.3531861,1613587584.0,3805.353187084198,19,Stroop_Stim_Displayed_Incongruent
F105,1613591390.136018,1613587584.0,3806.136018037796,20,Stroop_Stim_Response_Correct
F105,1613591392.1519349,1613587584.0,3808.151934862137,18,Stroop_Stim_Displayed_Congruent
F105,1613591393.0195708,1613587584.0,3809.019570827484,20,Stroop_Stim_Response_Correct
F105,1613591395.0343769,1613587584.0,3811.034376859665,19,Stroop_Stim_Displayed_Incongruent
F105,1613591395.802372,1613587584.0,3811.8023719787598,20,Stroop_Stim_Response_Correct
F105,1613591397.8175669,1613587584.0,3813.817566871643,19,Stroop_Stim_Displayed_Incongruent
F105,1613591398.8355432,1613587584.0,3814.83554315567,20,Stroop_Stim_Response_Correct
F105,1613591400.851337,1613587584.0,3816.8513379096985,19,Stroop_Stim_Displayed_Incongruent
F105,1613591401.434861,1613587584.0,3817.434862136841,20,Stroop_Stim_Response_Correct
F105,1613591403.4506738,1613587584.0,3819.450675010681,18,Stroop_Stim_Displayed_Congruent
F105,1613591404.2015529,1613587584.0,3820.2015538215637,20,Stroop_Stim_Response_Correct
F105,1613591406.217602,1613587584.0,3822.217602968216,18,Stroop_Stim_Displayed_Congruent
F105,1613591406.901952,1613587584.0,3822.9019520282745,20,Stroop_Stim_Response_Correct
F105,1613591408.916815,1613587584.0,3824.9168150424957,19,Stroop_Stim_Displayed_Incongruent
F105,1613591409.551768,1613587584.0,3825.551768064499,20,Stroop_Stim_Response_Correct
F105,1613591411.567324,1613587584.0,3827.5673248767853,19,Stroop_Stim_Displayed_Incongruent
F105,1613591412.234192,1613587584.0,3828.2341918945312,20,Stroop_Stim_Response_Correct
F105,1613591414.25015,1613587584.0,3830.2501509189606,19,Stroop_Stim_Displayed_Incongruent
F105,1613591414.9675388,1613587584.0,3830.967540025711,20,Stroop_Stim_Response_Correct
F105,1613591416.983344,1613587584.0,3832.9833447933197,19,Stroop_Stim_Displayed_Incongruent
F105,1613591417.734347,1613587584.0,3833.7343471050262,20,Stroop_Stim_Response_Correct
F105,1613591419.749942,1613587584.0,3835.7499420642853,17,Stroop_Block_End
F105,1613591434.766807,1613587584.0,3850.7668080329895,16,Stroop_Block_Start
F105,1613591434.823116,1613587584.0,3850.823117017746,18,Stroop_Stim_Displayed_Congruent
F105,1613591435.5995631,1613587584.0,3851.59956407547,20,Stroop_Stim_Response_Correct
F105,1613591437.615454,1613587584.0,3853.6154539585114,18,Stroop_Stim_Displayed_Congruent
F105,1613591438.065019,1613587584.0,3854.065018892288,20,Stroop_Stim_Response_Correct
F105,1613591440.080742,1613587584.0,3856.080741882324,18,Stroop_Stim_Displayed_Congruent
F105,1613591440.865479,1613587584.0,3856.865478992462,20,Stroop_Stim_Response_Correct
F105,1613591442.881362,1613587584.0,3858.881362915039,18,Stroop_Stim_Displayed_Congruent
F105,1613591443.499041,1613587584.0,3859.499042034149,20,Stroop_Stim_Response_Correct
F105,1613591445.514928,1613587584.0,3861.5149281024933,18,Stroop_Stim_Displayed_Congruent
F105,1613591446.298442,1613587584.0,3862.2984430789948,20,Stroop_Stim_Response_Correct
F105,1613591448.3155131,1613587584.0,3864.315514087677,18,Stroop_Stim_Displayed_Congruent
F105,1613591448.698356,1613587584.0,3864.6983559131622,20,Stroop_Stim_Response_Correct
F105,1613591450.71451,1613587584.0,3866.7145099639893,18,Stroop_Stim_Displayed_Congruent
F105,1613591451.1152442,1613587584.0,3867.115245103836,20,Stroop_Stim_Response_Correct
F105,1613591453.130722,1613587584.0,3869.1307220458984,18,Stroop_Stim_Displayed_Congruent
F105,1613591453.66419,1613587584.0,3869.66419005394,20,Stroop_Stim_Response_Correct
F105,1613591455.680251,1613587584.0,3871.6802508831024,18,Stroop_Stim_Displayed_Congruent
F105,1613591456.245832,1613587584.0,3872.2458319664,20,Stroop_Stim_Response_Correct
F105,1613591458.2642481,1613587584.0,3874.26424908638,18,Stroop_Stim_Displayed_Congruent
F105,1613591458.648323,1613587584.0,3874.648323059082,20,Stroop_Stim_Response_Correct
