subject_id,timestamp,block_num,hand_condition,bpm,event
F104,1613499952.292484,0,right,80,start
F104,1613499952.964289,0,right,80,tap_prompted
F104,1613499953.064619,0,right,80,tap_missed
F104,1613499953.709456,0,right,80,tap_prompted
F104,1613499953.809759,0,right,80,tap_missed
F104,1613499954.459929,0,right,80,tap_prompted
F104,1613499954.56022,0,right,80,tap_missed
F104,1613499955.210103,0,right,80,tap_prompted
F104,1613499955.2498481,0,right,80,tap_registered
F104,1613499955.949746,0,right,80,tap_prompted
F104,1613499956.050056,0,right,80,tap_missed
F104,1613499956.700347,0,right,80,tap_prompted
F104,1613499956.800651,0,right,80,tap_missed
F104,1613499957.4503071,0,right,80,tap_prompted
F104,1613499957.555827,0,right,80,tap_missed
F104,1613499958.201499,0,right,80,tap_prompted
F104,1613499958.2140129,0,right,80,tap_registered
F104,1613499958.951078,0,right,80,tap_prompted
F104,1613499958.977943,0,right,80,tap_registered
F104,1613499959.7013881,0,right,80,tap_prompted
F104,1613499959.710645,0,right,80,tap_registered
F104,1613499960.454127,0,right,80,tap_prompted
F104,1613499960.554388,0,right,80,tap_missed
F104,1613499961.2042491,0,right,80,tap_prompted
F104,1613499961.304508,0,right,80,tap_missed
F104,1613499961.9536371,0,right,80,tap_prompted
F104,1613499961.998004,0,right,80,tap_registered
F104,1613499962.704428,0,right,80,tap_prompted
F104,1613499962.804656,0,right,80,tap_missed
F104,1613499963.455453,0,right,80,tap_prompted
F104,1613499963.543805,0,right,80,tap_registered
F104,1613499964.204705,0,right,80,tap_prompted
F104,1613499964.2908878,0,right,80,tap_registered
F104,1613499964.955467,0,right,80,tap_prompted
F104,1613499965.0049,0,right,80,tap_registered
F104,1613499965.7068741,0,right,80,tap_prompted
F104,1613499965.734844,0,right,80,tap_registered
F104,1613499966.4577239,0,right,80,tap_prompted
F104,1613499966.5579672,0,right,80,tap_missed
F104,1613499967.207456,0,right,80,tap_prompted
F104,1613499967.238996,0,right,80,tap_registered
F104,1613499967.3250408,0,right,80,end
F104,1613499977.6490722,1,right,80,start
F104,1613499978.309247,1,right,80,tap_prompted
F104,1613499978.4095418,1,right,80,tap_missed
F104,1613499979.057798,1,right,80,tap_prompted
F104,1613499979.158114,1,right,80,tap_missed
F104,1613499979.80832,1,right,80,tap_prompted
F104,1613499979.9163132,1,right,80,tap_missed
F104,1613499980.558034,1,right,80,tap_prompted
F104,1613499980.658228,1,right,80,tap_missed
F104,1613499981.3083599,1,right,80,tap_prompted
F104,1613499981.376941,1,right,80,tap_registered
F104,1613499982.0576499,1,right,80,tap_prompted
F104,1613499982.116835,1,right,80,tap_registered
F104,1613499982.8076138,1,right,80,tap_prompted
F104,1613499982.87792,1,right,80,tap_registered
F104,1613499983.557794,1,right,80,tap_prompted
F104,1613499983.604945,1,right,80,tap_registered
F104,1613499984.307677,1,right,80,tap_prompted
