subject_id,timestamp,block_num,trial_num,display_text,display_color,trial_type,response_accuracy,response_time
F104,1613500140.230528,0,0,yellow,yellow,congruent,correct,971.6324020009779
F104,1613500143.115372,0,1,red,red,congruent,correct,867.1746420004638
F104,1613500145.650538,0,2,red,red,congruent,correct,519.1638519991102
F104,1613500148.331882,0,3,yellow,yellow,congruent,correct,666.5387119992374
F104,1613500150.998304,0,4,yellow,yellow,congruent,correct,650.246261000575
F104,1613500153.598484,0,5,yellow,yellow,congruent,correct,584.391536000112
F104,1613500156.2813811,0,6,red,red,congruent,correct,666.9288299999607
F104,1613500159.114443,0,7,blue,blue,congruent,correct,817.0352760007518
F104,1613500161.764459,0,8,blue,blue,congruent,correct,634.5386720004171
F104,1613500164.431015,0,9,yellow,yellow,congruent,correct,650.8707019984286
F104,1613500167.013799,0,10,red,red,congruent,correct,567.3298180008715
F104,1613500169.261457,0,11,yellow,yellow,congruent,Block Timeout,-1
F104,1613500187.096003,1,0,yellow,yellow,congruent,correct,756.0746369999833
F104,1613500189.7032042,1,1,yellow,yellow,congruent,correct,583.3018889989035
F104,1613500192.4620988,1,2,blue,blue,congruent,correct,750.2103120004904
F104,1613500195.2123451,1,3,blue,blue,congruent,correct,734.4362139992882
F104,1613500197.878293,1,4,red,red,congruent,correct,650.405452999621
F104,1613500200.6118479,1,5,yellow,yellow,congruent,correct,717.8448499998922
F104,1613500203.3449118,1,6,yellow,yellow,congruent,correct,718.4993600003509
F104,1613500206.344993,1,7,blue,blue,congruent,correct,984.4578859992907
F104,1613500209.077603,1,8,blue,blue,congruent,correct,716.4251539998077
F104,1613500211.760638,1,9,red,red,congruent,correct,666.7491349999182
F104,1613500214.377093,1,10,red,red,congruent,correct,600.5198330003623
F104,1613500232.3927839,2,0,red,yellow,incongruent,correct,938.3442340003967
F104,1613500235.2593641,2,1,red,blue,incongruent,correct,850.3340850002132
F104,1613500237.892669,2,2,red,blue,incongruent,correct,617.6191459999245
F104,1613500240.508886,2,3,red,blue,incongruent,correct,600.3408520009543
F104,1613500243.142549,2,4,red,yellow,incongruent,correct,617.8423799992743
F104,1613500245.958689,2,5,blue,red,incongruent,correct,800.9822160001931
F104,1613500248.693177,2,6,blue,blue,congruent,correct,718.8896160005243
F104,1613500251.591425,2,7,red,red,congruent,correct,883.5319249992608
F104,1613500254.375349,2,8,red,red,congruent,correct,767.6717580015975
F104,1613500257.2408261,2,9,yellow,blue,incongruent,correct,850.4483130000153
F104,1613500259.9908469,2,10,red,blue,incongruent,correct,733.9042700004939
F104,1613500277.98969,3,0,red,red,congruent,correct,918.9117849982722
F104,1613500280.7228951,3,1,yellow,yellow,congruent,correct,717.3087339997437
F104,1613500283.472669,3,2,red,blue,incongruent,correct,733.4422570002062
F104,1613500286.172409,3,3,yellow,red,incongruent,correct,684.7578869983408
F104,1613500289.005683,3,4,yellow,yellow,congruent,correct,817.527565999626
F104,1613500291.705825,3,5,red,red,congruent,correct,684.5142699985445
F104,1613500294.438574,3,6,yellow,blue,incongruent,correct,716.8619010008115
F104,1613500297.17195,3,7,yellow,red,incongruent,correct,717.2278079997341
F104,1613500299.872268,3,8,blue,yellow,incongruent,correct,684.642101999998
F104,1613500302.619307,3,9,red,red,congruent,correct,731.5522110002348
F104,1613500305.3710861,3,10,blue,blue,congruent,correct,733.5302680003224
F104,1613500323.303017,4,0,blue,blue,congruent,correct,850.2147980016161
F104,1613500326.052831,4,1,blue,blue,congruent,correct,733.9561230000982
F104,1613500328.769281,4,2,red,red,congruent,correct,700.4806559998542
F104,1613500331.469874,4,3,red,red,congruent,correct,684.3251460013562
F104,1613500334.1022239,4,4,red,red,congruent,correct,617.0134549993236
F104,1613500336.835606,4,5,yellow,yellow,congruent,correct,716.9182980014739
F104,1613500339.3559418,4,6,yellow,yellow,congruent,correct,500.8586980002292
F104,1613500342.019317,4,7,red,red,congruent,correct,651.2887349999801
F104,1613500344.735272,4,8,yellow,yellow,congruent,correct,700.4498229998717
F104,1613500347.435135,4,9,red,red,congruent,correct,683.9355949996389
F104,1613500350.084726,4,10,yellow,yellow,congruent,correct,634.4014209989837
F104,1613500352.465722,4,11,blue,blue,congruent,Block Timeout,-1
F104,1613500370.3995059,5,0,red,yellow,incongruent,correct,840.8605259992328
F104,1613500373.24981,5,1,yellow,red,incongruent,correct,834.6656779995101
F104,1613500375.999542,5,2,yellow,blue,incongruent,correct,733.9360080004553
F104,1613500378.7660291,5,3,blue,blue,congruent,correct,750.5691870010196
F104,1613500381.6338491,5,4,blue,red,incongruent,correct,851.922697000191
F104,1613500384.415971,5,5,yellow,yellow,congruent,correct,767.2328560001915
F104,1613500387.198897,5,6,yellow,yellow,congruent,correct,767.3030350015324
F104,1613500389.965396,5,7,blue,red,incongruent,correct,750.2840790002665
F104,1613500392.732314,5,8,yellow,yellow,congruent,correct,752.1297540006344
F104,1613500395.464969,5,9,blue,yellow,incongruent,correct,716.9118210003944
F104,1613500398.2980192,5,10,yellow,red,incongruent,correct,817.1126559991535
